2013 Tournament:
Batch,
0, 1560, 1610, 1580, 1610, 1650, 
1, 1570, 1640, 1590, 1570, 1630, 
2, 1600, 1610, 1580, 1570, 1630, 
3, 1590, 1650, 1610, 1610, 1710, 
4, 1620, 1610, 1590, 1580, 1610, 
5, 1580, 1590, 1670, 1630, 1590, 
6, 1590, 1590, 1580, 1590, 1650, 
7, 1660, 1570, 1680, 1620, 1560, 
8, 1590, 1580, 1690, 1630, 1630, 
9, 1680, 1590, 1610, 1610, 1580, 
10, 1670, 1630, 1590, 1610, 1580, 
11, 1670, 1610, 1650, 1560, 1620, 
12, 1620, 1580, 1630, 1620, 1650, 
13, 1600, 1630, 1570, 1610, 1600, 
14, 1610, 1560, 1630, 1580, 1620, 
15, 1630, 1610, 1650, 1630, 1590, 
16, 1590, 1560, 1620, 1630, 1570, 
17, 1660, 1600, 1630, 1610, 1650, 
18, 1610, 1560, 1600, 1610, 1630, 
19, 1630, 1610, 1570, 1670, 1630, 
20, 1580, 1610, 1620, 1580, 1590, 
21, 1590, 1650, 1600, 1590, 1600, 
22, 1610, 1600, 1610, 1580, 1590, 
23, 1670, 1570, 1630, 1650, 1570, 
24, 1660, 1600, 1650, 1610, 1600, 
mean, 1617.6, 1600.8, 1617.2, 1606.4, 1613.2
var, 1285.6666666666667, 699.3333333333334, 1146.0, 698.9999999999999, 1155.9999999999998

2014 Tournament:
Batch,
0, 1380, 1530, 1470, 1400, 1460, 
1, 1410, 1710, 1680, 1360, 1470, 
2, 1430, 1440, 1440, 1450, 1460, 
3, 1350, 1620, 1550, 1350, 1420, 
4, 1510, 1440, 1600, 1460, 1480, 
5, 1420, 1430, 1490, 1350, 1460, 
6, 1310, 1400, 1400, 1430, 1440, 
7, 1360, 1490, 1460, 1480, 1490, 
8, 1390, 1430, 1500, 1390, 1400, 
9, 1570, 1420, 1420, 1510, 1610, 
10, 1400, 1450, 1490, 1350, 1360, 
11, 1530, 1710, 1600, 1420, 1400, 
12, 1340, 1460, 1600, 1410, 1520, 
13, 1490, 1400, 1480, 1430, 1330, 
14, 1340, 1420, 1370, 1470, 1490, 
15, 1380, 1660, 1560, 1400, 1420, 
16, 1560, 1420, 1570, 1420, 1500, 
17, 1400, 1590, 1510, 1430, 1490, 
18, 1390, 1640, 1380, 1460, 1380, 
19, 1370, 1380, 1510, 1380, 1510, 
20, 1380, 1680, 1440, 1380, 1500, 
21, 1380, 1400, 1580, 1430, 1360, 
22, 1540, 1560, 1590, 1400, 1460, 
23, 1330, 1410, 1520, 1370, 1410, 
24, 1370, 1430, 1570, 1320, 1540, 
mean, 1413.2, 1500.8, 1511.2, 1410.0, 1454.4
var, 5672.666666666667, 12107.66666666667, 6177.666666666668, 2183.3333333333335, 4050.6666666666665

2015 Tournament:
Batch,
0, 1700, 1710, 1720, 1700, 1760, 
1, 1730, 1720, 1670, 1690, 1700, 
2, 1720, 1760, 1760, 1770, 1710, 
3, 1740, 1750, 1690, 1710, 1740, 
4, 1710, 1690, 1710, 1750, 1660, 
5, 1680, 1710, 1740, 1710, 1720, 
6, 1700, 1690, 1670, 1690, 1690, 
7, 1710, 1740, 1690, 1720, 1710, 
8, 1700, 1680, 1670, 1660, 1740, 
9, 1680, 1650, 1700, 1730, 1720, 
10, 1710, 1720, 1690, 1660, 1700, 
11, 1760, 1700, 1690, 1670, 1720, 
12, 1730, 1690, 1700, 1710, 1720, 
13, 1690, 1740, 1700, 1680, 1700, 
14, 1670, 1710, 1660, 1720, 1730, 
15, 1720, 1700, 1740, 1760, 1710, 
16, 1720, 1680, 1680, 1720, 1750, 
17, 1740, 1730, 1710, 1670, 1720, 
18, 1650, 1700, 1730, 1740, 1720, 
19, 1740, 1700, 1730, 1740, 1740, 
20, 1730, 1680, 1710, 1700, 1710, 
21, 1780, 1730, 1680, 1730, 1720, 
22, 1700, 1720, 1670, 1700, 1750, 
23, 1760, 1670, 1690, 1670, 1740, 
24, 1700, 1720, 1670, 1730, 1700, 
mean, 1714.8, 1707.6, 1698.8, 1709.2, 1719.2
var, 892.6666666666666, 685.6666666666665, 694.3333333333334, 949.3333333333331, 482.66666666666674

2016 Tournament:
Batch,
0, 1630, 1650, 1630, 1620, 1670, 
1, 1630, 1700, 1680, 1620, 1720, 
2, 1680, 1740, 1680, 1640, 1670, 
3, 1660, 1690, 1670, 1650, 1710, 
4, 1650, 1770, 1680, 1640, 1610, 
5, 1660, 1660, 1650, 1630, 1680, 
