2013 Tournament:
Batch,
0, 1590, 1610, 1610, 1630, 1580, 
1, 1600, 1610, 1600, 1630, 1630, 
2, 1640, 1600, 1580, 1630, 1580, 
3, 1610, 1610, 1620, 1670, 1600, 
4, 1590, 1580, 1630, 1640, 1580, 
5, 1630, 1620, 1590, 1590, 1680, 
6, 1640, 1720, 1610, 1600, 1670, 
7, 1590, 1660, 1590, 1660, 1690, 
8, 1620, 1600, 1600, 1650, 1610, 
9, 1640, 1620, 1560, 1630, 1620, 
10, 1670, 1590, 1740, 1610, 1600, 
11, 1570, 1620, 1600, 1590, 1670, 
12, 1620, 1600, 1590, 1670, 1650, 
13, 1580, 1610, 1610, 1640, 1620, 
14, 1590, 1630, 1640, 1640, 1610, 
15, 1650, 1630, 1600, 1580, 1590, 
16, 1610, 1600, 1590, 1580, 1620, 
17, 1620, 1600, 1600, 1580, 1640, 
18, 1590, 1680, 1560, 1600, 1580, 
19, 1600, 1580, 1630, 1630, 1620, 
20, 1620, 1570, 1630, 1620, 1630, 
21, 1600, 1590, 1590, 1670, 1600, 
22, 1590, 1590, 1660, 1620, 1640, 
23, 1600, 1660, 1630, 1620, 1620, 
24, 1660, 1600, 1570, 1630, 1610, 
mean, 1612.8, 1615.2, 1609.2, 1624.4, 1621.6
var, 679.3333333333333, 1150.9999999999998, 1332.6666666666667, 784.0, 1005.6666666666671

2014 Tournament:
Batch,
0, 1340, 1410, 1390, 1500, 1410, 
1, 1450, 1580, 1400, 1340, 1290, 
2, 1550, 1370, 1410, 1580, 1570, 
3, 1460, 1690, 1440, 1360, 1400, 
4, 1420, 1470, 1540, 1380, 1350, 
5, 1370, 1510, 1420, 1570, 1530, 
6, 1380, 1490, 1410, 1470, 1560, 
7, 1430, 1360, 1380, 1450, 1520, 
8, 1400, 1550, 1410, 1510, 1460, 
9, 1390, 1440, 1410, 1680, 1440, 
10, 1560, 1430, 1360, 1380, 1360, 
11, 1520, 1460, 1390, 1370, 1370, 
12, 1390, 1470, 1440, 1400, 1430, 
13, 1440, 1440, 1430, 1400, 1430, 
14, 1520, 1390, 1510, 1380, 1510, 
15, 1410, 1390, 1390, 1400, 1380, 
16, 1420, 1430, 1430, 1420, 1480, 
17, 1540, 1530, 1560, 1480, 1510, 
18, 1370, 1420, 1590, 1380, 1460, 
19, 1390, 1490, 1450, 1490, 1410, 
20, 1500, 1360, 1500, 1570, 1360, 
21, 1420, 1430, 1470, 1410, 1390, 
22, 1510, 1580, 1380, 1620, 1480, 
23, 1400, 1590, 1620, 1410, 1460, 
24, 1410, 1400, 1410, 1440, 1580, 
mean, 1439.6, 1467.2, 1445.6, 1455.6, 1445.6
var, 3979.0000000000005, 6829.333333333333, 4825.666666666667, 8067.333333333333, 5700.666666666667

2015 Tournament:
Batch,
0, 1720, 1710, 1690, 1690, 1730, 
1, 1690, 1740, 1680, 1710, 1700, 
2, 1740, 1670, 1700, 1710, 1750, 
3, 1700, 1750, 1700, 1700, 1700, 
4, 1680, 1700, 1700, 1750, 1730, 
5, 1730, 1690, 1720, 1740, 1710, 
6, 1720, 1690, 1690, 1680, 1760, 
7, 1710, 1680, 1720, 1780, 1720, 
8, 1670, 1700, 1710, 1750, 1710, 
9, 1690, 1720, 1680, 1690, 1710, 
10, 1700, 1770, 1690, 1690, 1680, 
11, 1700, 1700, 1680, 1710, 1690, 
12, 1680, 1730, 1740, 1720, 1730, 
13, 1720, 1680, 1690, 1710, 1740, 
14, 1720, 1720, 1730, 1750, 1740, 
15, 1710, 1710, 1690, 1730, 1670, 
16, 1650, 1670, 1680, 1680, 1690, 
17, 1720, 1750, 1740, 1710, 1710, 
18, 1750, 1770, 1650, 1770, 1690, 
19, 1750, 1730, 1740, 1680, 1710, 
20, 1720, 1700, 1680, 1700, 1700, 
21, 1720, 1660, 1760, 1710, 1690, 
22, 1730, 1750, 1730, 1720, 1710, 
23, 1690, 1720, 1690, 1690, 1700, 
24, 1700, 1720, 1700, 1740, 1710, 
mean, 1708.4, 1713.2, 1703.2, 1716.4, 1711.2
var, 588.9999999999999, 939.3333333333334, 664.3333333333333, 799.0, 486.00000000000017

2016 Tournament:
Batch,
0, 1640, 1620, 1630, 1720, 1660, 
1, 1620, 1700, 1690, 1650, 1670, 
2, 1630, 1660, 1650, 1650, 1620, 
3, 1690, 1620, 1680, 1640, 1640, 
4, 1700, 1660, 1690, 1640, 1640, 
5, 1630, 1720, 1640, 1690, 1680, 
6, 1620, 1630, 1690, 1650, 1720, 
7, 1700, 1650, 1620, 1720, 1680, 
8, 1730, 1670, 1790, 1610, 1670, 
9, 1650, 1650, 1660, 1730, 1690, 
10, 1620, 1650, 1650, 1600, 1640, 
11, 1640, 1680, 1730, 1670, 1660, 
12, 1630, 1660, 1720, 1670, 1720, 
13, 1630, 1680, 1630, 1670, 1630, 
14, 1600, 1640, 1630, 1660, 1760, 
15, 1670, 1680, 1640, 1620, 1610, 
16, 1640, 1680, 1660, 1600, 1650, 
17, 1680, 1730, 1640, 1670, 1720, 
18, 1700, 1640, 1660, 1690, 1670, 
19, 1640, 1740, 1680, 1690, 1750, 
20, 1660, 1650, 1690, 1700, 1660, 
21, 1620, 1710, 1660, 1610, 1770, 
22, 1710, 1650, 1690, 1610, 1670, 
23, 1620, 1640, 1660, 1680, 1740, 
24, 1670, 1690, 1620, 1650, 1660, 
mean, 1653.6, 1668.0, 1668.0, 1659.6, 1679.2
var, 1232.3333333333337, 1075.0, 1516.6666666666667, 1445.6666666666667, 1940.9999999999998

2017 Tournament:
Batch,
0, 1760, 1690, 1690, 1710, 1660, 
1, 1680, 1750, 1680, 1690, 1770, 
2, 1710, 1760, 1650, 1750, 1710, 
3, 1720, 1720, 1700, 1710, 1720, 
4, 1690, 1680, 1660, 1700, 1730, 
5, 1710, 1690, 1720, 1680, 1710, 
6, 1680, 1770, 1700, 1680, 1690, 
7, 1720, 1720, 1700, 1730, 1700, 
8, 1720, 1690, 1660, 1680, 1760, 
9, 1710, 1700, 1720, 1680, 1680, 
10, 1670, 1740, 1690, 1710, 1740, 
11, 1720, 1670, 1680, 1730, 1710, 
12, 1740, 1690, 1680, 1780, 1750, 
13, 1700, 1680, 1730, 1680, 1700, 
14, 1730, 1710, 1750, 1720, 1690, 
15, 1790, 1720, 1680, 1730, 1740, 
16, 1710, 1710, 1710, 1740, 1690, 
17, 1700, 1750, 1690, 1740, 1750, 
18, 1780, 1740, 1710, 1700, 1710, 
19, 1720, 1720, 1730, 1720, 1700, 
20, 1740, 1650, 1710, 1730, 1720, 
21, 1690, 1750, 1760, 1720, 1690, 
22, 1730, 1720, 1670, 1730, 1760, 
23, 1720, 1700, 1700, 1680, 1720, 
24, 1780, 1720, 1730, 1790, 1710, 
mean, 1720.8, 1713.6, 1700.0, 1716.4, 1716.4
var, 974.3333333333334, 907.3333333333334, 766.6666666666666, 915.6666666666666, 773.9999999999999

2018 Tournament:
Batch,
0, 1570, 1560, 1570, 1590, 1650, 
1, 1570, 1610, 1560, 1600, 1570, 
2, 1580, 1640, 1580, 1630, 1640, 
3, 1560, 1640, 1590, 1640, 1680, 
4, 1610, 1580, 1560, 1650, 1630, 
5, 1590, 1600, 1620, 1700, 1650, 
6, 1560, 1570, 1640, 1610, 1590, 
7, 1630, 1590, 1540, 1650, 1620, 
8, 1640, 1640, 1570, 1620, 1720, 
9, 1620, 1630, 1530, 1630, 1610, 
10, 1580, 1650, 1610, 1590, 1600, 
11, 1570, 1580, 1600, 1600, 1660, 
12, 1550, 1660, 1580, 1610, 1580, 
13, 1630, 1590, 1560, 1570, 1640, 
14, 1630, 1590, 1610, 1610, 1590, 
15, 1620, 1600, 1580, 1620, 1620, 
16, 1610, 1620, 1560, 1660, 1650, 
17, 1610, 1580, 1630, 1630, 1620, 
18, 1590, 1610, 1630, 1650, 1650, 
19, 1580, 1590, 1570, 1610, 1670, 
20, 1650, 1620, 1610, 1620, 1610, 
21, 1680, 1600, 1610, 1600, 1630, 
22, 1550, 1580, 1580, 1660, 1600, 
23, 1570, 1640, 1550, 1610, 1600, 
24, 1600, 1600, 1630, 1660, 1600, 
mean, 1598.0, 1606.8, 1586.8, 1624.8, 1627.2
var, 1141.6666666666667, 739.3333333333331, 939.3333333333334, 834.3333333333334, 1196.0

2019 Tournament:
Batch,
0, 1770, 1710, 1740, 1800, 1790, 
1, 1730, 1790, 1780, 1740, 1780, 
2, 1790, 1750, 1740, 1780, 1760, 
3, 1760, 1790, 1750, 1750, 1790, 
4, 1770, 1750, 1710, 1800, 1740, 
5, 1740, 1730, 1750, 1770, 1730, 
6, 1760, 1770, 1770, 1790, 1750, 
7, 1770, 1710, 1770, 1780, 1790, 
8, 1750, 1780, 1720, 1780, 1740, 
9, 1780, 1750, 1720, 1790, 1810, 
10, 1760, 1800, 1780, 1780, 1750, 
11, 1760, 1800, 1800, 1770, 1800, 
12, 1770, 1780, 1800, 1780, 1850, 
13, 1770, 1710, 1720, 1720, 1770, 
14, 1760, 1810, 1740, 1780, 1750, 
15, 1720, 1700, 1710, 1770, 1800, 
16, 1760, 1800, 1760, 1770, 1790, 
17, 1750, 1740, 1770, 1820, 1740, 
18, 1770, 1710, 1780, 1740, 1700, 
19, 1760, 1740, 1770, 1760, 1770, 
20, 1760, 1710, 1740, 1790, 1810, 
21, 1770, 1740, 1740, 1790, 1790, 
22, 1750, 1760, 1800, 1800, 1800, 
23, 1770, 1720, 1780, 1780, 1730, 
24, 1750, 1800, 1830, 1820, 1760, 
mean, 1760.0, 1754.0, 1758.8, 1778.0, 1771.6
var, 225.0, 1283.3333333333333, 986.0, 550.0, 1105.6666666666667

