2013 Tournament:
Batch,
0, 1, 3, 1, 3, 0, 
1, 1, 1, 2, 1, 4, 
2, 5, 2, 0, 3, 0, 
3, 1, 1, 3, 1, 2, 
4, 1, 0, 2, 1, 0, 
5, 3, 1, 2, 1, 2, 
6, 1, 1, 2, 4, 5, 
7, 1, 3, 1, 3, 3, 
8, 3, 1, 1, 5, 3, 
9, 2, 3, 0, 2, 1, 
10, 3, 2, 3, 2, 1, 
11, 0, 2, 1, 1, 4, 
12, 4, 2, 1, 3, 1, 
13, 0, 2, 1, 3, 2, 
14, 1, 1, 3, 2, 3, 
15, 3, 1, 2, 0, 2, 
16, 1, 3, 1, 0, 3, 
17, 3, 2, 3, 0, 4, 
18, 1, 4, 0, 4, 0, 
19, 1, 0, 1, 1, 3, 
20, 2, 0, 1, 3, 3, 
21, 2, 1, 1, 4, 1, 
22, 1, 1, 1, 3, 2, 
23, 1, 2, 2, 1, 2, 
24, 3, 1, 0, 3, 3, 
mean, 1.8, 1.6, 1.4, 2.16, 2.16
var, 1.5833333333333333, 1.0833333333333333, 0.9166666666666669, 1.9733333333333327, 1.9733333333333318

2014 Tournament:
Batch,
0, 0, 0, 0, 0, 0, 
1, 0, 1, 0, 0, 0, 
2, 1, 0, 0, 1, 1, 
3, 0, 2, 0, 0, 0, 
4, 0, 0, 1, 0, 0, 
5, 0, 0, 0, 1, 1, 
6, 0, 0, 0, 0, 1, 
7, 0, 0, 0, 0, 1, 
8, 0, 1, 0, 0, 0, 
9, 0, 0, 0, 1, 0, 
10, 1, 0, 0, 0, 0, 
11, 1, 0, 0, 0, 0, 
12, 0, 0, 0, 0, 0, 
13, 0, 0, 0, 0, 0, 
14, 1, 0, 0, 0, 0, 
15, 0, 0, 0, 0, 0, 
16, 0, 0, 0, 0, 0, 
17, 1, 1, 2, 0, 0, 
18, 0, 0, 1, 0, 0, 
19, 0, 0, 0, 0, 0, 
20, 0, 0, 0, 1, 0, 
21, 0, 0, 0, 0, 0, 
22, 0, 1, 0, 1, 0, 
23, 0, 1, 1, 0, 0, 
24, 0, 0, 0, 0, 1, 
mean, 0.2, 0.28, 0.2, 0.2, 0.2
var, 0.1666666666666667, 0.2933333333333334, 0.25000000000000006, 0.1666666666666667, 0.16666666666666674

