2013 Tournament:
Batch,
0, 1630, , 1610, , 1670, , 1580, , 1610, , 
1, 1590, , 1580, , 1560, , 1550, , 1590, , 
2, 1630, , 1570, , 1600, , 1570, , 1600, , 
3, 1630, , 1690, , 1560, , 1640, , 1610, , 
4, 1600, , 1580, , 1580, , 1590, , 1620, , 
5, 1640, , 1640, , 1640, , 1580, , 1640, , 
6, 1640, , 1610, , 1610, , 1600, , 1590, , 
7, 1590, , 1700, , 1640, , 1620, , 1620, , 
8, 1630, , 1590, , 1610, , 1580, , 1600, , 
9, 1650, , 1590, , 1660, , 1570, , 1630, , 
10, 1630, , 1570, , 1580, , 1580, , 1610, , 
11, 1600, , 1610, , 1550, , 1600, , 1600, , 
12, 1600, , 1660, , 1620, , 1570, , 1590, , 
13, 1620, , 1610, , 1620, , 1580, , 1610, , 
14, 1620, , 1640, , 1590, , 1540, , 1590, , 
15, 1610, , 1620, , 1610, , 1590, , 1560, , 
16, 1600, , 1610, , 1580, , 1610, , 1610, , 
17, 1580, , 1660, , 1580, , 1610, , 1590, , 
18, 1620, , 1580, , 1560, , 1620, , 1570, , 
19, 1600, , 1570, , 1660, , 1600, , 1580, , 
20, 1670, , 1630, , 1590, , 1610, , 1630, , 
21, 1580, , 1720, , 1680, , 1580, , 1720, , 
22, 1630, , 1580, , 1580, , 1600, , 1580, , 
23, 1670, , 1610, , 1590, , 1620, , 1610, , 
24, 1570, , 1630, , 1590, , 1610, , 1600, , 

2014 Tournament:
Batch,
0, 1420, , 1470, , 1550, , 1420, , 1480, , 
1, 1420, , 1470, , 1450, , 1540, , 1550, , 
2, 1520, , 1410, , 1530, , 1460, , 1470, , 
3, 1450, , 1570, , 1540, , 1620, , 1400, , 
4, 1370, , 1430, , 1480, , 1640, , 1400, , 
5, 1390, , 1370, , 1490, , 1530, , 1540, , 
6, 1510, , 1490, , 1480, , 1440, , 1410, , 
7, 1440, , 1340, , 1490, , 1460, , 1450, , 
8, 1520, , 1330, , 1560, , 1420, , 1440, , 
9, 1490, , 1510, , 1410, , 1480, , 1460, , 
10, 1520, , 1660, , 1650, , 1660, , 1390, , 
11, 1360, , 1370, , 1360, , 1430, , 1440, , 
12, 1430, , 1620, , 1480, , 1430, , 1480, , 
13, 1450, , 1520, , 1370, , 1380, , 1500, , 
14, 1700, , 1580, , 1490, , 1380, , 1390, , 
15, 1510, , 1480, , 1550, , 1530, , 1400, , 
16, 1620, , 1560, , 1540, , 1450, , 1380, , 
17, 1580, , 1620, , 1600, , 1650, , 1480, , 
18, 1520, , 1600, , 1520, , 1440, , 1400, , 
19, 1500, , 1330, , 1380, , 1420, , 1450, , 
20, 1380, , 1530, , 1570, , 1490, , 1450, , 
21, 1440, , 1550, , 1380, , 1670, , 1490, , 
22, 1460, , 1330, , 1580, , 1530, , 1390, , 
23, 1420, , 1740, , 1450, , 1390, , 1370, , 
24, 1370, , 1370, , 1630, , 1420, , 1380, , 

2015 Tournament:
Batch,
0, 1720, , 1720, , 1710, , 1690, , 1730, , 
1, 1720, , 1730, , 1700, , 1700, , 1770, , 
2, 1700, , 1720, , 1720, , 1730, , 1750, , 
3, 1700, , 1720, , 1740, , 1700, , 1750, , 
4, 1680, , 1690, , 1750, , 1720, , 1730, , 
5, 1760, , 1760, , 1680, , 1690, , 1700, , 
6, 1730, , 1740, , 1730, , 1680, , 1720, , 
7, 1760, , 1740, , 1710, , 1680, , 1730, , 
8, 1700, , 1740, , 1710, , 1750, , 1730, , 
9, 1710, , 1710, , 1690, , 1710, , 1690, , 
10, 1700, , 1730, , 1730, , 1750, , 1780, , 
11, 1690, , 1760, , 1710, , 1700, , 1710, , 
12, 1730, , 1740, , 1720, , 1680, , 1720, , 
13, 1700, , 1750, , 1770, , 1780, , 1740, , 
14, 1710, , 1730, , 1750, , 1700, , 1690, , 
15, 1800, , 1750, , 1700, , 1720, , 1720, , 
16, 1760, , 1740, , 1720, , 1710, , 1740, , 
17, 1750, , 1750, , 1730, , 1660, , 1740, , 
18, 1710, , 1690, , 1690, , 1700, , 1750, , 
19, 1710, , 1710, , 1710, , 1700, , 1740, , 
20, 1750, , 1680, , 1720, , 1750, , 1710, , 
21, 1730, , 1760, , 1800, , 1700, , 1700, , 
22, 1740, , 1700, , 1700, , 1720, , 1740, , 
23, 1740, , 1740, , 1690, , 1700, , 1730, , 
24, 1720, , 1740, , 1720, , 1740, , 1680, , 

2016 Tournament:
Batch,
0, 1640, , 1640, , 1670, , 1720, , 1630, , 
1, 1700, , 1790, , 1640, , 1730, , 1670, , 
2, 1630, , 1660, , 1720, , 1670, , 1630, , 
3, 1620, , 1640, , 1640, , 1640, , 1620, , 
4, 1610, , 1670, , 1630, , 1650, , 1660, , 
5, 1700, , 1720, , 1620, , 1640, , 1710, , 
6, 1620, , 1720, , 1670, , 1670, , 1660, , 
7, 1670, , 1640, , 1660, , 1620, , 1670, , 
8, 1620, , 1670, , 1660, , 1690, , 1700, , 
9, 1620, , 1620, , 1660, , 1640, , 1640, , 
10, 1670, , 1650, , 1680, , 1730, , 1640, , 
11, 1640, , 1670, , 1640, , 1650, , 1650, , 
12, 1620, , 1630, , 1660, , 1660, , 1650, , 
13, 1640, , 1680, , 1700, , 1670, , 1670, , 
14, 1630, , 1660, , 1650, , 1650, , 1620, , 
15, 1670, , 1670, , 1730, , 1710, , 1690, , 
16, 1630, , 1620, , 1630, , 1730, , 1620, , 
17, 1670, , 1600, , 1640, , 1650, , 1640, , 
18, 1660, , 1630, , 1700, , 1650, , 1640, , 
19, 1610, , 1660, , 1660, , 1740, , 1690, , 
20, 1610, , 1760, , 1720, , 1660, , 1640, , 
21, 1600, , 1670, , 1630, , 1750, , 1670, , 
22, 1630, , 1670, , 1690, , 1730, , 1620, , 
23, 1620, , 1650, , 1670, , 1710, , 1660, , 
24, 1630, , 1710, , 1670, , 1720, , 1590, , 

2017 Tournament:
Batch,
0, 1700, , 1740, , 1730, , 1700, , 1740, , 
1, 1770, , 1700, , 1710, , 1690, , 1740, , 
2, 1690, , 1720, , 1730, , 1690, , 1770, , 
3, 1670, , 1690, , 1740, , 1700, , 1700, , 
4, 1710, , 1710, , 1720, , 1730, , 1670, , 
5, 1750, , 1740, , 1730, , 1680, , 1700, , 
6, 1760, , 1730, , 1740, , 1680, , 1710, , 
7, 1690, , 1710, , 1770, , 1720, , 1710, , 
8, 1680, , 1740, , 1710, , 1710, , 1730, , 
9, 1690, , 1730, , 1780, , 1710, , 1750, , 
10, 1700, , 1670, , 1770, , 1680, , 1730, , 
11, 1710, , 1750, , 1730, , 1700, , 1760, , 
12, 1710, , 1780, , 1750, , 1740, , 1710, , 
13, 1700, , 1700, , 1750, , 1720, , 1670, , 
14, 1720, , 1740, , 1740, , 1680, , 1740, , 
15, 1730, , 1700, , 1720, , 1760, , 1680, , 
16, 1750, , 1730, , 1780, , 1710, , 1690, , 
17, 1680, , 1760, , 1720, , 1700, , 1770, , 
18, 1690, , 1720, , 1740, , 1750, , 1720, , 
