2013 Tournament:
Batch,
0, 2, 1, 1, 2, 0, 
1, 1, 2, 1, 1, 3, 
2, 3, 2, 1, 0, 1, 
3, 3, 2, 2, 1, 0, 
4, 1, 2, 0, 2, 2, 
5, 2, 4, 1, 1, 5, 
6, 0, 2, 2, 1, 2, 
7, 2, 3, 1, 0, 3, 
8, 2, 3, 1, 2, 3, 
9, 2, 2, 1, 1, 3, 
10, 3, 1, 3, 1, 2, 
11, 5, 1, 2, 2, 2, 
12, 5, 0, 0, 1, 1, 
13, 1, 1, 2, 1, 0, 
14, 3, 2, 0, 1, 3, 
15, 1, 3, 0, 2, 1, 
16, 4, 1, 3, 2, 0, 
17, 2, 3, 2, 1, 1, 
18, 1, 1, 4, 0, 1, 
19, 1, 1, 1, 0, 2, 
20, 3, 1, 1, 0, 1, 
21, 3, 3, 1, 1, 1, 
22, 5, 4, 2, 0, 2, 
23, 3, 5, 1, 0, 0, 
24, 1, 0, 3, 2, 1, 

2014 Tournament:
Batch,
0, 0, 1, 0, 0, 0, 
1, 0, 1, 0, 1, 0, 
2, 1, 0, 0, 0, 0, 
3, 0, 0, 0, 0, 0, 
4, 0, 1, 2, 0, 1, 
5, 0, 0, 1, 0, 1, 
6, 0, 0, 1, 0, 1, 
7, 0, 1, 1, 0, 0, 
8, 0, 0, 1, 1, 1, 
9, 1, 1, 0, 0, 0, 
10, 1, 0, 2, 0, 1, 
11, 0, 1, 1, 0, 1, 
12, 0, 2, 0, 0, 0, 
13, 1, 1, 0, 0, 0, 
14, 0, 0, 0, 0, 1, 
15, 0, 1, 0, 1, 0, 
16, 0, 0, 0, 0, 0, 
17, 0, 0, 0, 0, 0, 
18, 1, 0, 2, 0, 0, 
19, 1, 1, 0, 1, 1, 
20, 0, 0, 0, 0, 1, 
21, 0, 1, 0, 0, 1, 
22, 0, 0, 1, 1, 0, 
23, 0, 0, 2, 0, 1, 
24, 0, 0, 0, 0, 0, 

2015 Tournament:
Batch,
0, 0, 1, 0, 0, 0, 
1, 0, 1, 0, 0, 1, 
2, 0, 1, 0, 1, 0, 
3, 0, 0, 0, 0, 0, 
4, 0, 0, 0, 0, 0, 
5, 0, 0, 0, 0, 1, 
6, 0, 0, 0, 0, 0, 
7, 0, 0, 0, 0, 1, 
8, 0, 0, 0, 0, 0, 
9, 0, 0, 0, 0, 0, 
10, 0, 0, 0, 0, 0, 
11, 0, 0, 0, 0, 0, 
12, 0, 0, 0, 0, 0, 
13, 0, 0, 0, 0, 1, 
14, 1, 0, 0, 0, 0, 
15, 0, 1, 0, 0, 0, 
16, 0, 1, 0, 0, 0, 
17, 0, 0, 0, 0, 0, 
18, 0, 1, 0, 1, 0, 
19, 0, 0, 0, 0, 0, 
20, 0, 0, 1, 0, 0, 
21, 0, 0, 0, 0, 0, 
22, 0, 0, 0, 0, 0, 
23, 0, 1, 2, 0, 0, 
24, 0, 0, 0, 0, 0, 

2016 Tournament:
Batch,
0, 1, 3, 4, 2, 3, 
1, 2, 1, 2, 1, 0, 
2, 1, 2, 1, 2, 4, 
3, 0, 3, 2, 1, 1, 
4, 1, 5, 2, 1, 0, 
5, 0, 1, 4, 0, 0, 
6, 0, 4, 2, 0, 2, 
7, 0, 2, 3, 1, 2, 
8, 2, 1, 4, 0, 0, 
9, 1, 2, 1, 1, 0, 
10, 0, 3, 0, 0, 2, 
11, 1, 2, 1, 1, 0, 
12, 1, 1, 5, 0, 0, 
13, 0, 2, 3, 0, 0, 
14, 2, 0, 3, 1, 0, 
15, 1, 2, 3, 1, 0, 
16, 1, 0, 2, 2, 0, 
17, 0, 3, 2, 2, 1, 
18, 1, 2, 2, 1, 3, 
19, 2, 5, 3, 1, 2, 
20, 0, 4, 3, 0, 2, 
21, 1, 4, 2, 0, 0, 
22, 1, 2, 4, 0, 1, 
23, 0, 4, 6, 0, 0, 
