2013 Tournament:
Batch,
0, 1610, , 1620, , 1650, , 1590, , 1620, , 
1, 1630, , 1650, , 1680, , 1590, , 1590, , 
2, 1580, , 1630, , 1610, , 1620, , 1610, , 
3, 1620, , 1650, , 1690, , 1710, , 1680, , 
4, 1610, , 1640, , 1580, , 1620, , 1600, , 
5, 1630, , 1590, , 1570, , 1600, , 1590, , 
6, 1580, , 1590, , 1710, , 1600, , 1570, , 
7, 1680, , 1600, , 1630, , 1600, , 1570, , 
8, 1620, , 1610, , 1700, , 1580, , 1570, , 
9, 1580, , 1620, , 1570, , 1600, , 1620, , 
10, 1640, , 1660, , 1600, , 1600, , 1580, , 
11, 1590, , 1610, , 1630, , 1610, , 1560, , 
12, 1640, , 1600, , 1590, , 1590, , 1590, , 
13, 1640, , 1610, , 1610, , 1570, , 1630, , 
14, 1670, , 1580, , 1570, , 1580, , 1610, , 
15, 1660, , 1710, , 1580, , 1600, , 1640, , 
16, 1610, , 1630, , 1560, , 1620, , 1630, , 
17, 1640, , 1650, , 1590, , 1610, , 1620, , 
18, 1570, , 1640, , 1590, , 1590, , 1660, , 
19, 1690, , 1670, , 1550, , 1630, , 1630, , 
20, 1600, , 1600, , 1610, , 1590, , 1610, , 
21, 1640, , 1640, , 1590, , 1680, , 1590, , 
22, 1570, , 1590, , 1640, , 1580, , 1610, , 
23, 1690, , 1590, , 1620, , 1590, , 1620, , 
24, 1620, , 1690, , 1660, , 1600, , 1580, , 

2014 Tournament:
Batch,
0, 1370, , 1560, , 1610, , 1460, , 1600, , 
1, 1430, , 1350, , 1430, , 1650, , 1500, , 
2, 1480, , 1390, , 1510, , 1450, , 1410, , 
3, 1500, , 1380, , 1470, , 1420, , 1530, , 
4, 1610, , 1440, , 1440, , 1380, , 1530, , 
5, 1560, , 1360, , 1490, , 1400, , 1430, , 
6, 1510, , 1430, , 1370, , 1510, , 1420, , 
7, 1420, , 1530, , 1520, , 1570, , 1610, , 
8, 1500, , 1410, , 1520, , 1410, , 1420, , 
9, 1500, , 1470, , 1540, , 1420, , 1550, , 
10, 1390, , 1390, , 1390, , 1540, , 1440, , 
11, 1360, , 1370, , 1660, , 1530, , 1550, , 
12, 1380, , 1640, , 1640, , 1480, , 1540, , 
13, 1460, , 1560, , 1390, , 1460, , 1550, , 
14, 1560, , 1700, , 1410, , 1460, , 1520, , 
15, 1490, , 1340, , 1570, , 1430, , 1570, , 
16, 1390, , 1420, , 1600, , 1470, , 1620, , 
17, 1500, , 1600, , 1600, , 1370, , 1570, , 
18, 1650, , 1520, , 1530, , 1470, , 1450, , 
19, 1360, , 1480, , 1580, , 1560, , 1560, , 
20, 1350, , 1710, , 1440, , 1500, , 1480, , 
21, 1450, , 1540, , 1510, , 1440, , 1350, , 
22, 1340, , 1490, , 1650, , 1450, , 1340, , 
23, 1510, , 1380, , 1480, , 1380, , 1510, , 
24, 1370, , 1400, , 1560, , 1480, , 1670, , 

2015 Tournament:
Batch,
0, 1690, , 1740, , 1700, , 1720, , 1750, , 
1, 1770, , 1710, , 1770, , 1680, , 1720, , 
2, 1700, , 1710, , 1710, , 1730, , 1740, , 
3, 1750, , 1740, , 1730, , 1770, , 1720, , 
4, 1740, , 1730, , 1760, , 1750, , 1720, , 
5, 1720, , 1760, , 1720, , 1690, , 1750, , 
6, 1730, , 1730, , 1720, , 1690, , 1740, , 
7, 1720, , 1730, , 1740, , 1760, , 1740, , 
8, 1750, , 1760, , 1680, , 1720, , 1700, , 
9, 1700, , 1700, , 1710, , 1730, , 1740, , 
10, 1780, , 1730, , 1730, , 1710, , 1700, , 
11, 1770, , 1730, , 1710, , 1750, , 1770, , 
12, 1780, , 1730, , 1730, , 1720, , 1770, , 
13, 1710, , 1710, , 1740, , 1720, , 1740, , 
14, 1760, , 1700, , 1740, , 1710, , 1710, , 
15, 1700, , 1690, , 1750, , 1690, , 1740, , 
16, 1700, , 1750, , 1740, , 1700, , 1740, , 
17, 1770, , 1700, , 1740, , 1730, , 1720, , 
18, 1710, , 1720, , 1720, , 1700, , 1760, , 
19, 1740, , 1780, , 1720, , 1740, , 1730, , 
20, 1700, , 1720, , 1750, , 1680, , 1730, , 
21, 1730, , 1720, , 1720, , 1740, , 1720, , 
22, 1720, , 1740, , 1760, , 1770, , 1740, , 
23, 1720, , 1720, , 1680, , 1750, , 1690, , 
24, 1710, , 1750, , 1710, , 1760, , 1730, , 

2016 Tournament:
Batch,
0, 1620, , 1640, , 1620, , 1610, , 1640, , 
1, 1610, , 1670, , 1670, , 1610, , 1670, , 
2, 1580, , 1650, , 1680, , 1700, , 1620, , 
3, 1620, , 1620, , 1620, , 1630, , 1600, , 
4, 1600, , 1700, , 1620, , 1650, , 1590, , 
5, 1670, , 1730, , 1680, , 1660, , 1620, , 
6, 1630, , 1690, , 1740, , 1640, , 1620, , 
7, 1600, , 1660, , 1690, , 1620, , 1660, , 
8, 1690, , 1680, , 1670, , 1680, , 1690, , 
9, 1620, , 1610, , 1680, , 1650, , 1640, , 
10, 1660, , 1710, , 1640, , 1610, , 1600, , 
11, 1630, , 1600, , 1780, , 1660, , 1660, , 
12, 1660, , 1610, , 1700, , 1630, , 1630, , 
13, 1610, , 1710, , 1670, , 1640, , 1640, , 
14, 1690, , 1670, , 1690, , 1660, , 1650, , 
15, 1660, , 1680, , 1650, , 1640, , 1640, , 
16, 1680, , 1710, , 1640, , 1650, , 1610, , 
17, 1630, , 1710, , 1670, , 1610, , 1630, , 
18, 1610, , 1700, , 1620, , 1630, , 1590, , 
19, 1710, , 1670, , 1600, , 1620, , 1640, , 
20, 1610, , 1630, , 1690, , 1660, , 1600, , 
21, 1620, , 1630, , 1680, , 1690, , 1690, , 
22, 1610, , 1670, , 1660, , 1660, , 1630, , 
23, 1590, , 1640, , 1630, , 1670, , 1620, , 
24, 1610, , 1680, , 1670, , 1680, , 1620, , 

2017 Tournament:
Batch,
0, 1720, , 1730, , 1760, , 1800, , 1720, , 
1, 1740, , 1740, , 1690, , 1690, , 1700, , 
2, 1700, , 1720, , 1730, , 1690, , 1740, , 
3, 1740, , 1700, , 1780, , 1690, , 1750, , 
