2013 Tournament:
Batch,
0, 1600, 1630, 1610, 1600, 1550, 
1, 1620, 1630, 1640, 1610, 1600, 
2, 1600, 1610, 1590, 1580, 1590, 
3, 1600, 1660, 1620, 1590, 1610, 
4, 1580, 1650, 1590, 1570, 1620, 
5, 1620, 1640, 1620, 1600, 1560, 
6, 1620, 1610, 1620, 1630, 1620, 
7, 1640, 1580, 1650, 1600, 1660, 
8, 1640, 1610, 1590, 1620, 1610, 
9, 1620, 1640, 1580, 1610, 1580, 
10, 1600, 1600, 1590, 1560, 1570, 
11, 1630, 1590, 1580, 1580, 1620, 
12, 1620, 1640, 1620, 1570, 1600, 
13, 1630, 1580, 1620, 1590, 1620, 
14, 1600, 1590, 1570, 1610, 1600, 
15, 1550, 1610, 1600, 1610, 1620, 
16, 1580, 1580, 1600, 1600, 1640, 
17, 1610, 1580, 1700, 1600, 1680, 
18, 1640, 1600, 1560, 1700, 1630, 
19, 1630, 1590, 1570, 1580, 1700, 
20, 1600, 1590, 1630, 1610, 1630, 
21, 1630, 1570, 1600, 1600, 1630, 
22, 1680, 1590, 1560, 1600, 1720, 
23, 1610, 1620, 1590, 1610, 1610, 
24, 1600, 1580, 1560, 1640, 1600, 

2014 Tournament:
Batch,
0, 1430, 1380, 1460, 1410, 1400, 
1, 1410, 1450, 1540, 1480, 1510, 
2, 1410, 1360, 1460, 1470, 1390, 
3, 1480, 1510, 1570, 1500, 1460, 
4, 1470, 1680, 1450, 1440, 1420, 
5, 1420, 1430, 1440, 1540, 1490, 
6, 1400, 1350, 1570, 1550, 1390, 
7, 1410, 1300, 1630, 1460, 1400, 
8, 1500, 1340, 1400, 1400, 1440, 
9, 1380, 1440, 1600, 1460, 1380, 
10, 1520, 1370, 1540, 1510, 1440, 
11, 1480, 1350, 1360, 1510, 1390, 
12, 1460, 1580, 1510, 1400, 1520, 
13, 1380, 1440, 1630, 1640, 1440, 
14, 1520, 1490, 1360, 1390, 1520, 
15, 1510, 1590, 1470, 1530, 1450, 
16, 1330, 1350, 1490, 1570, 1470, 
17, 1390, 1380, 1380, 1560, 1460, 
18, 1430, 1410, 1410, 1630, 1390, 
19, 1360, 1340, 1340, 1390, 1550, 
20, 1440, 1470, 1430, 1430, 1530, 
21, 1410, 1510, 1370, 1410, 1390, 
22, 1490, 1510, 1430, 1390, 1390, 
23, 1330, 1570, 1530, 1430, 1270, 
24, 1380, 1430, 1510, 1400, 1320, 

2015 Tournament:
Batch,
0, 1720, 1750, 1710, 1710, 1690, 
1, 1720, 1700, 1670, 1730, 1720, 
2, 1750, 1770, 1700, 1840, 1720, 
3, 1710, 1770, 1690, 1700, 1750, 
4, 1700, 1710, 1720, 1690, 1720, 
5, 1670, 1700, 1730, 1700, 1720, 
6, 1700, 1690, 1680, 1710, 1730, 
7, 1760, 1750, 1710, 1760, 1700, 
8, 1720, 1720, 1790, 1790, 1660, 
9, 1740, 1730, 1730, 1720, 1700, 
10, 1730, 1720, 1720, 1690, 1720, 
11, 1700, 1760, 1690, 1720, 1670, 
12, 1710, 1720, 1750, 1760, 1710, 
13, 1650, 1800, 1770, 1720, 1730, 
14, 1720, 1730, 1720, 1720, 1750, 
15, 1790, 1730, 1700, 1700, 1700, 
16, 1700, 1710, 1720, 1670, 1680, 
