2013 Tournament:
Batch,
0, 1650, , 1640, , 1610, , 1600, , 1620, , 
1, 1660, , 1600, , 1580, , 1590, , 1650, , 
2, 1610, , 1680, , 1640, , 1610, , 1590, , 
3, 1600, , 1640, , 1550, , 1580, , 1580, , 
4, 1580, , 1600, , 1600, , 1650, , 1590, , 
5, 1590, , 1620, , 1630, , 1620, , 1640, , 
6, 1600, , 1580, , 1630, , 1660, , 1590, , 
7, 1610, , 1680, , 1590, , 1600, , 1580, , 
8, 1600, , 1630, , 1620, , 1570, , 1610, , 
9, 1690, , 1590, , 1600, , 1660, , 1580, , 
10, 1670, , 1600, , 1600, , 1590, , 1610, , 
11, 1610, , 1630, , 1740, , 1610, , 1770, , 
12, 1610, , 1630, , 1680, , 1540, , 1590, , 
13, 1600, , 1640, , 1590, , 1630, , 1590, , 
14, 1630, , 1590, , 1590, , 1610, , 1620, , 
15, 1600, , 1570, , 1550, , 1610, , 1590, , 
16, 1640, , 1590, , 1630, , 1590, , 1570, , 
17, 1600, , 1650, , 1630, , 1590, , 1610, , 
18, 1600, , 1700, , 1630, , 1570, , 1630, , 
19, 1600, , 1620, , 1650, , 1680, , 1570, , 
20, 1620, , 1610, , 1580, , 1580, , 1630, , 
21, 1570, , 1700, , 1650, , 1570, , 1590, , 
22, 1640, , 1670, , 1580, , 1570, , 1580, , 
23, 1610, , 1580, , 1570, , 1570, , 1620, , 
24, 1590, , 1660, , 1650, , 1610, , 1580, , 

2014 Tournament:
Batch,
0, 1360, , 1660, , 1440, , 1370, , 1490, , 
1, 1480, , 1440, , 1520, , 1480, , 1630, , 
2, 1330, , 1370, , 1500, , 1510, , 1570, , 
3, 1350, , 1370, , 1430, , 1690, , 1380, , 
4, 1390, , 1530, , 1390, , 1410, , 1410, , 
5, 1460, , 1600, , 1430, , 1400, , 1430, , 
6, 1480, , 1610, , 1460, , 1500, , 1520, , 
7, 1380, , 1540, , 1520, , 1450, , 1380, , 
8, 1440, , 1560, , 1460, , 1430, , 1390, , 
9, 1720, , 1380, , 1580, , 1480, , 1390, , 
10, 1550, , 1660, , 1550, , 1460, , 1370, , 
11, 1640, , 1370, , 1520, , 1400, , 1330, , 
12, 1480, , 1490, , 1510, , 1430, , 1340, , 
13, 1560, , 1390, , 1550, , 1380, , 1360, , 
14, 1410, , 1380, , 1540, , 1650, , 1380, , 
15, 1530, , 1460, , 1520, , 1520, , 1410, , 
16, 1380, , 1470, , 1540, , 1470, , 1430, , 
17, 1360, , 1390, , 1410, , 1430, , 1330, , 
18, 1380, , 1480, , 1540, , 1350, , 1390, , 
19, 1330, , 1630, , 1460, , 1390, , 1510, , 
20, 1470, , 1360, , 1600, , 1510, , 1410, , 
21, 1490, , 1400, , 1430, , 1450, , 1510, , 
22, 1510, , 1370, , 1450, , 1540, , 1440, , 
23, 1360, , 1390, , 1480, , 1410, , 1530, , 
24, 1400, , 1450, , 1450, , 1380, , 1390, , 

2015 Tournament:
Batch,
0, 1700, , 1740, , 1690, , 1670, , 1730, , 
1, 1690, , 1740, , 1740, , 1670, , 1720, , 
2, 1710, , 1710, , 1690, , 1690, , 1690, , 
3, 1730, , 1750, , 1730, , 1680, , 1710, , 
4, 1690, , 1770, , 1730, , 1700, , 1700, , 
5, 1680, , 1680, , 1750, , 1680, , 1760, , 
6, 1710, , 1720, , 1730, , 1720, , 1720, , 
7, 1720, , 1700, , 1700, , 1670, , 1730, , 
8, 1660, , 1730, , 1720, , 1710, , 1690, , 
9, 1680, , 1740, , 1690, , 1740, , 1680, , 
10, 1710, , 1700, , 1740, , 1740, , 1720, , 
11, 1680, , 1750, , 1700, , 1690, , 1700, , 
12, 1720, , 1740, , 1740, , 1760, , 1770, , 
13, 1720, , 1690, , 1710, , 1740, , 1690, , 
14, 1690, , 1780, , 1730, , 1740, , 1740, , 
15, 1730, , 1710, , 1690, , 1750, , 1740, , 
16, 1720, , 1670, , 1700, , 1690, , 1710, , 
17, 1700, , 1700, , 1720, , 1690, , 1670, , 
18, 1700, , 1750, , 1760, , 1740, , 1780, , 
19, 1710, , 1680, , 1770, , 1710, , 1710, , 
20, 1690, , 1730, , 1690, , 1670, , 1750, , 
21, 1710, , 1720, , 1720, , 1690, , 1690, , 
22, 1740, , 1700, , 1680, , 1690, , 1720, , 
23, 1730, , 1720, , 1710, , 1710, , 1730, , 
24, 1700, , 1730, , 1700, , 1710, , 1720, , 

2016 Tournament:
Batch,
0, 1610, , 1620, , 1650, , 1620, , 1670, , 
1, 1650, , 1700, , 1670, , 1680, , 1610, , 
2, 1620, , 1610, , 1630, , 1660, , 1600, , 
3, 1650, , 1640, , 1700, , 1690, , 1680, , 
4, 1610, , 1670, , 1680, , 1670, , 1670, , 
5, 1650, , 1650, , 1700, , 1670, , 1700, , 
6, 1650, , 1690, , 1760, , 1650, , 1670, , 
7, 1620, , 1700, , 1670, , 1640, , 1620, , 
8, 1650, , 1640, , 1720, , 1630, , 1660, , 
9, 1650, , 1700, , 1680, , 1620, , 1600, , 
10, 1630, , 1710, , 1700, , 1660, , 1620, , 
11, 1650, , 1660, , 1660, , 1750, , 1640, , 
12, 1700, , 1630, , 1660, , 1620, , 1640, , 
13, 1700, , 1690, , 1630, , 1650, , 1630, , 
14, 1630, , 1680, , 1620, , 1660, , 1610, , 
15, 1640, , 1660, , 1710, , 1670, , 1630, , 
16, 1680, , 1640, , 1700, , 1640, , 1630, , 
17, 1710, , 1710, , 1610, , 1690, , 1620, , 
18, 1700, , 1700, , 1780, , 1630, , 1670, , 
19, 1650, , 1650, , 1640, , 1750, , 1640, , 
20, 1680, , 1650, , 1670, , 1720, , 1660, , 
21, 1660, , 1730, , 1730, , 1620, , 1640, , 
22, 1610, , 1750, , 1650, , 1620, , 1660, , 
23, 1670, , 1600, , 1710, , 1620, , 1600, , 
24, 1640, , 1740, , 1670, , 1650, , 1680, , 

2017 Tournament:
Batch,
0, 1730, , 1750, , 1680, , 1710, , 1710, , 
1, 1700, , 1720, , 1720, , 1690, , 1690, , 
2, 1670, , 1660, , 1700, , 1750, , 1690, , 
3, 1720, , 1680, , 1770, , 1670, , 1700, , 
4, 1710, , 1710, , 1710, , 1720, , 1700, , 
5, 1750, , 1760, , 1770, , 1690, , 1750, , 
6, 1730, , 1680, , 1740, , 1700, , 1730, , 
7, 1740, , 1670, , 1700, , 1670, , 1750, , 
8, 1710, , 1690, , 1690, , 1720, , 1670, , 
9, 1750, , 1750, , 1690, , 1730, , 1700, , 
10, 1720, , 1750, , 1740, , 1680, , 1710, , 
11, 1650, , 1680, , 1720, , 1730, , 1740, , 
12, 1680, , 1730, , 1760, , 1710, , 1710, , 
13, 1720, , 1680, , 1710, , 1700, , 1650, , 
14, 1720, , 1730, , 1700, , 1740, , 1710, , 
15, 1660, , 1680, , 1710, , 1690, , 1810, , 
16, 1670, , 1710, , 1710, , 1670, , 1700, , 
17, 1650, , 1680, , 1690, , 1670, , 1670, , 
18, 1730, , 1730, , 1670, , 1700, , 1700, , 
19, 1690, , 1680, , 1760, , 1700, , 1710, , 
20, 1690, , 1690, , 1680, , 1670, , 1700, , 
21, 1720, , 1710, , 1750, , 1720, , 1700, , 
22, 1810, , 1710, , 1690, , 1710, , 1730, , 
23, 1670, , 1690, , 1670, , 1780, , 1750, , 
24, 1740, , 1710, , 1720, , 1710, , 1720, , 

2018 Tournament:
Batch,
0, 1610, , 1620, , 1610, , 1580, , 1600, , 
1, 1660, , 1630, , 1640, , 1590, , 1610, , 
2, 1650, , 1670, , 1590, , 1580, , 1570, , 
3, 1610, , 1640, , 1630, , 1560, , 1580, , 
4, 1650, , 1620, , 1750, , 1580, , 1590, , 
5, 1650, , 1630, , 1620, , 1550, , 1610, , 
6, 1660, , 1650, , 1610, , 1570, , 1610, , 
7, 1630, , 1640, , 1620, , 1560, , 1690, , 
8, 1660, , 1620, , 1620, , 1570, , 1630, , 
9, 1630, , 1600, , 1640, , 1560, , 1640, , 
10, 1630, , 1610, , 1570, , 1590, , 1590, , 
11, 1650, , 1650, , 1600, , 1550, , 1590, , 
12, 1650, , 1600, , 1610, , 1570, , 1650, , 
13, 1630, , 1610, , 1610, , 1600, , 1570, , 
14, 1650, , 1610, , 1670, , 1590, , 1600, , 
15, 1670, , 1630, , 1620, , 1700, , 1620, , 
16, 1680, , 1700, , 1660, , 1560, , 1650, , 
17, 1600, , 1650, , 1630, , 1620, , 1580, , 
18, 1620, , 1670, , 1630, , 1570, , 1650, , 
19, 1590, , 1650, , 1610, , 1560, , 1580, , 
20, 1630, , 1700, , 1670, , 1560, , 1620, , 
21, 1630, , 1650, , 1620, , 1650, , 1610, , 
22, 1630, , 1620, , 1680, , 1570, , 1690, , 
23, 1640, , 1620, , 1610, , 1550, , 1620, , 
24, 1700, , 1620, , 1620, , 1590, , 1620, , 

