2013 Tournament:
Batch,
0, 3, , 1, , 0, , 2, , 2, , 
1, 0, , 1, , 0, , 1, , 2, , 
2, 1, , 2, , 2, , 1, , 1, , 
3, 3, , 2, , 2, , 2, , 1, , 
4, 4, , 1, , 4, , 3, , 1, , 
5, 2, , 4, , 0, , 0, , 0, , 
6, 2, , 3, , 2, , 2, , 2, , 
7, 1, , 1, , 1, , 2, , 3, , 
8, 7, , 3, , 1, , 2, , 0, , 
9, 0, , 2, , 1, , 1, , 1, , 
10, 1, , 0, , 2, , 1, , 0, , 
11, 1, , 2, , 0, , 2, , 2, , 
12, 0, , 0, , 0, , 0, , 4, , 
13, 2, , 3, , 2, , 2, , 2, , 
14, 1, , 2, , 2, , 1, , 0, , 
15, 0, , 3, , 0, , 2, , 1, , 
16, 1, , 1, , 0, , 2, , 2, , 
17, 0, , 1, , 2, , 2, , 0, , 
18, 3, , 5, , 2, , 2, , 1, , 
19, 0, , 1, , 1, , 3, , 1, , 
20, 2, , 0, , 3, , 0, , 0, , 
21, 1, , 4, , 2, , 0, , 1, , 
22, 2, , 1, , 1, , 1, , 1, , 
23, 2, , 4, , 0, , 2, , 0, , 
24, 1, , 5, , 2, , 1, , 0, , 

2014 Tournament:
Batch,
0, 0, , 0, , 1, , 0, , 0, , 
1, 0, , 1, , 0, , 0, , 0, , 
2, 0, , 0, , 0, , 0, , 0, , 
3, 0, , 1, , 0, , 0, , 0, , 
4, 0, , 0, , 2, , 2, , 0, , 
5, 1, , 1, , 1, , 0, , 0, , 
6, 0, , 0, , 0, , 0, , 0, , 
7, 0, , 0, , 1, , 0, , 0, , 
8, 0, , 0, , 2, , 1, , 0, , 
9, 0, , 0, , 0, , 0, , 0, , 
10, 0, , 0, , 0, , 0, , 0, , 
11, 0, , 1, , 1, , 0, , 1, , 
12, 0, , 0, , 0, , 2, , 0, , 
13, 1, , 0, , 0, , 1, , 0, , 
14, 1, , 0, , 2, , 1, , 1, , 
15, 0, , 0, , 1, , 0, , 0, , 
16, 0, , 0, , 0, , 1, , 0, , 
17, 0, , 0, , 0, , 0, , 1, , 
18, 0, , 0, , 1, , 0, , 1, , 
19, 0, , 0, , 1, , 0, , 0, , 
20, 0, , 1, , 0, , 1, , 0, , 
21, 0, , 0, , 0, , 0, , 0, , 
22, 0, , 0, , 1, , 3, , 1, , 
23, 0, , 0, , 0, , 0, , 0, , 
24, 0, , 0, , 0, , 2, , 0, , 

2015 Tournament:
Batch,
0, 0, , 0, , 0, , 0, , 0, , 
1, 0, , 0, , 0, , 0, , 0, , 
2, 0, , 0, , 0, , 0, , 0, , 
3, 0, , 0, , 0, , 0, , 0, , 
4, 0, , 0, , 0, , 0, , 0, , 
5, 0, , 0, , 0, , 0, , 0, , 
6, 0, , 0, , 0, , 1, , 0, , 
7, 0, , 0, , 1, , 0, , 0, , 
8, 0, , 0, , 0, , 0, , 0, , 
9, 0, , 0, , 0, , 0, , 0, , 
10, 0, , 1, , 0, , 0, , 0, , 
11, 0, , 0, , 0, , 0, , 0, , 
12, 0, , 0, , 0, , 0, , 0, , 
13, 0, , 0, , 0, , 0, , 0, , 
14, 0, , 0, , 0, , 0, , 1, , 
15, 0, , 0, , 0, , 0, , 0, , 
16, 0, , 0, , 0, , 0, , 0, , 
17, 0, , 0, , 0, , 0, , 0, , 
18, 0, , 0, , 0, , 0, , 0, , 
19, 0, , 0, , 0, , 0, , 0, , 
20, 0, , 0, , 0, , 0, , 0, , 
21, 0, , 0, , 0, , 0, , 0, , 
22, 0, , 0, , 0, , 0, , 0, , 
23, 0, , 0, , 0, , 0, , 0, , 
24, 0, , 0, , 0, , 0, , 0, , 

2016 Tournament:
Batch,
0, 1, , 2, , 2, , 11, , 2, , 
1, 1, , 5, , 0, , 2, , 5, , 
2, 3, , 0, , 1, , 2, , 2, , 
3, 1, , 5, , 0, , 3, , 2, , 
4, 1, , 2, , 4, , 3, , 3, , 
5, 1, , 2, , 0, , 4, , 0, , 
6, 1, , 1, , 3, , 2, , 5, , 
7, 1, , 1, , 2, , 1, , 2, , 
8, 0, , 0, , 1, , 1, , 1, , 
9, 0, , 1, , 3, , 3, , 2, , 
10, 1, , 2, , 4, , 3, , 1, , 
11, 1, , 2, , 2, , 3, , 1, , 
12, 0, , 2, , 3, , 1, , 6, , 
13, 0, , 2, , 6, , 4, , 0, , 
14, 0, , 2, , 3, , 2, , 3, , 
15, 1, , 2, , 1, , 4, , 4, , 
16, 0, , 6, , 0, , 4, , 2, , 
17, 1, , 0, , 0, , 3, , 2, , 
18, 3, , 3, , 5, , 3, , 0, , 
19, 2, , 2, , 1, , 2, , 0, , 
20, 3, , 2, , 3, , 3, , 1, , 
21, 3, , 3, , 2, , 1, , 2, , 
22, 2, , 2, , 0, , 6, , 4, , 
23, 2, , 2, , 2, , 2, , 0, , 
24, 2, , 2, , 2, , 1, , 2, , 

2017 Tournament:
Batch,
0, 1, , 11, , 4, , 4, , 2, , 
1, 2, , 2, , 8, , 0, , 4, , 
2, 4, , 2, , 5, , 3, , 5, , 
3, 4, , 5, , 5, , 4, , 3, , 
4, 1, , 4, , 2, , 1, , 3, , 
5, 3, , 1, , 3, , 1, , 1, , 
6, 4, , 1, , 4, , 1, , 3, , 
7, 3, , 2, , 7, , 1, , 5, , 
