2013 Tournament:
Batch,
0, 3, , 1, , 1, , 0, , 2, , 
1, 5, , 3, , 0, , 1, , 1, , 
2, 0, , 3, , 0, , 5, , 1, , 
3, 3, , 1, , 1, , 0, , 2, , 
4, 3, , 0, , 0, , 1, , 1, , 
5, 2, , 1, , 2, , 1, , 1, , 
6, 1, , 2, , 2, , 0, , 3, , 
7, 0, , 0, , 1, , 2, , 2, , 
8, 1, , 1, , 0, , 0, , 3, , 
9, 4, , 3, , 0, , 2, , 2, , 
10, 1, , 2, , 1, , 2, , 0, , 
11, 1, , 3, , 2, , 1, , 2, , 
12, 3, , 1, , 2, , 0, , 2, , 
13, 6, , 0, , 1, , 1, , 1, , 
14, 2, , 4, , 0, , 2, , 2, , 
15, 2, , 2, , 1, , 4, , 1, , 
16, 3, , 0, , 1, , 0, , 1, , 
17, 3, , 3, , 2, , 2, , 2, , 
18, 1, , 1, , 2, , 1, , 0, , 
19, 1, , 3, , 1, , 2, , 0, , 
20, 2, , 1, , 1, , 2, , 1, , 
21, 1, , 1, , 1, , 0, , 1, , 
22, 2, , 4, , 0, , 1, , 1, , 
23, 5, , 1, , 1, , 0, , 1, , 
24, 1, , 0, , 0, , 0, , 1, , 

2014 Tournament:
Batch,
0, 0, , 1, , 0, , 0, , 1, , 
1, 0, , 1, , 0, , 0, , 0, , 
2, 0, , 0, , 0, , 1, , 0, , 
3, 0, , 1, , 0, , 0, , 1, , 
4, 1, , 1, , 0, , 0, , 0, , 
5, 0, , 0, , 0, , 1, , 0, , 
6, 0, , 0, , 0, , 1, , 0, , 
7, 1, , 0, , 0, , 0, , 0, , 
8, 0, , 2, , 0, , 0, , 1, , 
9, 0, , 0, , 1, , 0, , 0, , 
10, 0, , 0, , 0, , 1, , 0, , 
11, 0, , 0, , 0, , 0, , 0, , 
12, 1, , 0, , 0, , 0, , 0, , 
13, 0, , 0, , 0, , 0, , 0, , 
14, 0, , 0, , 2, , 1, , 1, , 
15, 0, , 0, , 1, , 0, , 0, , 
16, 0, , 0, , 1, , 0, , 0, , 
17, 0, , 0, , 1, , 0, , 0, , 
18, 0, , 0, , 2, , 0, , 0, , 
19, 0, , 0, , 0, , 0, , 0, , 
20, 0, , 0, , 0, , 0, , 0, , 
21, 1, , 0, , 0, , 0, , 0, , 
22, 1, , 0, , 2, , 0, , 0, , 
23, 0, , 0, , 1, , 0, , 0, , 
24, 0, , 0, , 0, , 0, , 0, , 

2015 Tournament:
Batch,
