2013 Tournament:,,
Batch,,
0,1610,1650,1610,1590,1620,
1,1600,1590,1560,1570,1660,
2,1640,1720,1590,1640,1610,
3,1620,1620,1660,1590,1620,
4,1610,1660,1600,1620,1610,
5,1590,1620,1580,1600,1580,
6,1600,1630,1680,1580,1570,
7,1610,1600,1580,1620,1680,
8,1610,1620,1620,1550,1590,
9,1630,1690,1570,1590,1640,
10,1640,1590,1610,1610,1580,
11,1580,1610,1610,1600,1570,
12,1580,1620,1620,1640,1670,
13,1630,1660,1560,1590,1680,
14,1610,1590,1590,1610,1580,
15,1590,1700,1650,1590,1700,
16,1620,1620,1630,1600,1590,
17,1610,1650,1630,1610,1600,
18,1660,1620,1610,1610,1720,
19,1620,1590,1610,1620,1580,
20,1610,1590,1590,1700,1590,
21,1590,1630,1600,1630,1600,
22,1580,1620,1610,1600,1590,
23,1630,1620,1590,1590,1570,
24,1620,1600,1650,1620,1680,

2014 Tournament:,,
Batch,,
0,1440,1410,1520,1470,1360,
1,1440,1490,1440,1580,1410,
2,1480,1380,1460,1470,1410,
3,1410,1330,1450,1370,1470,
4,1450,1380,1430,1400,1370,
5,1520,1460,1510,1590,1420,
6,1360,1670,1580,1550,1480,
7,1490,1410,1410,1540,1330,
8,1390,1390,1490,1420,1560,
9,1530,1430,1510,1430,1410,
10,1550,1360,1470,1460,1480,
11,1340,1440,1540,1380,1480,
12,1340,1390,1480,1400,1430,
13,1370,1400,1510,1380,1380,
14,1530,1570,1440,1440,1650,
15,1520,1510,1460,1650,1550,
16,1520,1430,1480,1400,1490,
17,1470,1340,1390,1470,1520,
18,1510,1520,1480,1390,1420,
19,1610,1370,1500,1470,1520,
20,1350,1480,1560,1400,1400,
21,1320,1490,1440,1370,1350,
22,1470,1540,1500,1500,1480,
23,1360,1550,1510,1390,1450,
24,1340,1370,1460,1540,1620,

2015 Tournament:,,
Batch,,
0,1660,1720,1690,1790,1690,
1,1670,1690,1730,1690,1740,
2,1740,1720,1690,1750,1730,
3,1710,1720,1690,1700,1740,
4,1680,1720,1690,1700,1710,
5,1760,1710,1720,1680,1720,
6,1740,1700,1730,1720,1720,
7,1680,1720,1680,1790,1720,
8,1730,1710,1710,1720,1720,
9,1750,1750,1690,1720,1730,
10,1790,1680,1710,1670,1710,
11,1710,1720,1740,1700,1760,
12,1810,1700,1750,1750,1780,
13,1750,1720,1730,1690,1720,
14,1700,1750,1710,1690,1750,
15,1660,1680,1740,1720,1710,
16,1750,1710,1710,1710,1700,
17,1700,1770,1740,1720,1730,
18,1710,1710,1690,1690,1780,
19,1740,1700,1710,1700,1710,
20,1740,1780,1720,1750,1730,
21,1740,1690,1700,1700,1720,
22,1710,1770,1700,1720,1730,
