2013 Tournament:
Batch,
0, 1600, 1600, 1610, 1660, 1560, 
1, 1590, 1630, 1640, 1590, 1610, 
2, 1620, 1630, 1660, 1550, 1680, 
3, 1770, 1610, 1600, 1700, 1570, 
4, 1610, 1600, 1580, 1630, 1690, 
5, 1620, 1620, 1620, 1640, 1630, 
6, 1570, 1610, 1640, 1600, 1590, 
7, 1620, 1610, 1630, 1570, 1600, 
8, 1630, 1620, 1590, 1600, 1600, 
9, 1610, 1610, 1680, 1610, 1610, 
10, 1640, 1620, 1610, 1600, 1610, 
11, 1630, 1590, 1610, 1610, 1600, 
12, 1630, 1570, 1580, 1620, 1600, 
13, 1600, 1630, 1610, 1620, 1580, 
14, 1600, 1630, 1580, 1610, 1600, 
15, 1780, 1600, 1580, 1600, 1600, 
16, 1710, 1600, 1610, 1620, 1580, 
17, 1660, 1660, 1620, 1590, 1590, 
18, 1600, 1590, 1680, 1550, 1610, 
19, 1590, 1690, 1590, 1580, 1600, 
20, 1600, 1590, 1590, 1560, 1600, 
21, 1590, 1600, 1670, 1600, 1590, 
22, 1660, 1600, 1610, 1580, 1590, 
23, 1640, 1600, 1610, 1580, 1550, 
24, 1590, 1580, 1630, 1630, 1610, 

2014 Tournament:
Batch,
0, 1490, 1540, 1420, 1420, 1500, 
1, 1460, 1530, 1410, 1670, 1380, 
2, 1650, 1510, 1380, 1490, 1510, 
3, 1440, 1370, 1440, 1400, 1410, 
4, 1400, 1560, 1540, 1370, 1550, 
5, 1350, 1510, 1520, 1500, 1620, 
6, 1460, 1370, 1680, 1360, 1540, 
7, 1500, 1570, 1570, 1480, 1400, 
8, 1370, 1370, 1550, 1550, 1520, 
9, 1670, 1600, 1450, 1450, 1510, 
10, 1570, 1390, 1550, 1480, 1590, 
11, 1350, 1520, 1530, 1410, 1520, 
12, 1360, 1580, 1450, 1450, 1390, 
13, 1630, 1610, 1480, 1440, 1380, 
14, 1420, 1490, 1430, 1470, 1560, 
15, 1420, 1580, 1440, 1520, 1390, 
16, 1460, 1430, 1480, 1410, 1400, 
17, 1480, 1500, 1400, 1510, 1410, 
18, 1550, 1340, 1660, 1470, 1370, 
19, 1680, 1520, 1440, 1570, 1520, 
20, 1500, 1360, 1450, 1400, 1570, 
21, 1380, 1670, 1450, 1390, 1610, 
22, 1380, 1480, 1540, 1530, 1480, 
23, 1410, 1360, 1550, 1400, 1670, 
24, 1350, 1370, 1460, 1460, 1420, 

2015 Tournament:
Batch,
0, 1700, 1800, 1680, 1710, 1710, 
1, 1680, 1770, 1710, 1720, 1760, 
2, 1730, 1770, 1750, 1760, 1750, 
3, 1730, 1750, 1740, 1750, 1730, 
4, 1740, 1740, 1700, 1710, 1740, 
5, 1690, 1720, 1720, 1720, 1760, 
6, 1710, 1740, 1730, 1720, 1710, 
7, 1710, 1750, 1700, 1700, 1760, 
8, 1700, 1750, 1720, 1710, 1710, 
9, 1740, 1730, 1700, 1730, 1730, 
10, 1720, 1740, 1710, 1720, 1740, 
11, 1700, 1720, 1710, 1700, 1740, 
12, 1700, 1680, 1700, 1740, 1730, 
13, 1740, 1750, 1690, 1720, 1760, 
14, 1790, 1750, 1700, 1690, 1750, 
15, 1720, 1800, 1700, 1740, 1720, 
16, 1710, 1810, 1740, 1690, 1750, 
17, 1710, 1710, 1730, 1710, 1740, 
18, 1680, 1770, 1710, 1760, 1710, 
19, 1670, 1710, 1740, 1730, 1740, 
20, 1700, 1710, 1760, 1690, 1710, 
21, 1720, 1680, 1710, 1740, 1750, 
22, 1750, 1700, 1730, 1720, 1730, 
23, 1700, 1760, 1780, 1720, 1720, 
24, 1730, 1730, 1720, 1740, 1720, 

2016 Tournament:
Batch,
0, 1690, 1660, 1680, 1640, 1650, 
1, 1690, 1630, 1650, 1700, 1610, 
2, 1630, 1700, 1670, 1680, 1690, 
3, 1610, 1660, 1660, 1630, 1670, 
4, 1640, 1710, 1680, 1630, 1610, 
5, 1620, 1640, 1840, 1610, 1610, 
6, 1620, 1680, 1630, 1620, 1640, 
7, 1620, 1690, 1710, 1630, 1640, 
8, 1680, 1660, 1660, 1610, 1600, 
9, 1640, 1670, 1660, 1630, 1620, 
10, 1600, 1730, 1620, 1620, 1680, 
11, 1640, 1650, 1690, 1650, 1600, 
12, 1690, 1650, 1690, 1610, 1610, 
13, 1600, 1780, 1680, 1610, 1620, 
14, 1650, 1620, 1680, 1720, 1610, 
15, 1630, 1640, 1650, 1680, 1610, 
16, 1650, 1620, 1640, 1720, 1600, 
17, 1580, 1700, 1680, 1630, 1630, 
18, 1690, 1670, 1660, 1640, 1660, 
19, 1690, 1710, 1700, 1660, 1670, 
20, 1610, 1650, 1730, 1610, 1700, 
21, 1630, 1690, 1660, 1620, 1610, 
22, 1730, 1680, 1680, 1620, 1670, 
23, 1620, 1700, 1670, 1620, 1620, 
24, 1670, 1650, 1700, 1650, 1580, 

2017 Tournament:
Batch,
0, 1710, 1750, 1700, 1730, 1770, 
1, 1740, 1760, 1700, 1740, 1740, 
2, 1690, 1670, 1700, 1730, 1730, 
3, 1720, 1740, 1780, 1750, 1750, 
4, 1770, 1710, 1710, 1730, 1740, 
5, 1730, 1730, 1710, 1780, 1700, 
6, 1700, 1690, 1760, 1720, 1750, 
7, 1710, 1760, 1730, 1740, 1730, 
8, 1790, 1730, 1740, 1710, 1740, 
9, 1760, 1780, 1700, 1740, 1700, 
10, 1690, 1720, 1700, 1710, 1740, 
11, 1720, 1690, 1710, 1740, 1840, 
12, 1820, 1700, 1690, 1740, 1710, 
13, 1690, 1680, 1710, 1760, 1700, 
14, 1700, 1760, 1720, 1730, 1740, 
15, 1690, 1710, 1740, 1680, 1740, 
16, 1720, 1750, 1690, 1720, 1740, 
17, 1720, 1710, 1740, 1750, 1750, 
18, 1720, 1780, 1730, 1770, 1730, 
19, 1800, 1820, 1730, 1730, 1730, 
20, 1720, 1720, 1750, 1720, 1770, 
21, 1710, 1760, 1710, 1740, 1730, 
22, 1730, 1690, 1710, 1740, 1720, 
23, 1720, 1740, 1750, 1780, 1750, 
24, 1740, 1710, 1740, 1720, 1770, 

2018 Tournament:
Batch,
0, 1600, 1630, 1580, 1550, 1570, 
1, 1610, 1660, 1590, 1640, 1580, 
2, 1680, 1670, 1570, 1560, 1630, 
3, 1620, 1600, 1590, 1610, 1570, 
4, 1630, 1690, 1600, 1620, 1610, 
5, 1570, 1630, 1600, 1570, 1600, 
6, 1650, 1650, 1620, 1560, 1660, 
7, 1610, 1630, 1580, 1620, 1640, 
8, 1640, 1660, 1630, 1590, 1650, 
9, 1640, 1600, 1680, 1590, 1590, 
10, 1650, 1700, 1590, 1590, 1640, 
11, 1660, 1650, 1660, 1580, 1620, 
12, 1620, 1630, 1630, 1560, 1580, 
13, 1620, 1670, 1630, 1580, 1570, 
14, 1610, 1600, 1600, 1550, 1600, 
15, 1600, 1630, 1610, 1620, 1610, 
16, 1640, 1630, 1650, 1580, 1630, 
17, 1620, 1710, 1600, 1530, 1620, 
18, 1630, 1620, 1610, 1570, 1640, 
19, 1640, 1620, 1590, 1590, 1560, 
20, 1630, 1660, 1630, 1570, 1620, 
21, 1600, 1630, 1650, 1600, 1610, 
22, 1630, 1600, 1610, 1610, 1630, 
23, 1670, 1590, 1580, 1620, 1580, 
24, 1670, 1610, 1660, 1580, 1640, 

