2013 Tournament:
Batch,
0, 3, , 1, , 1, , 1, , 0, , 
1, 3, , 1, , 1, , 1, , 2, , 
2, 1, , 3, , 1, , 0, , 2, , 
3, 1, , 2, , 2, , 1, , 2, , 
4, 0, , 1, , 1, , 0, , 1, , 
5, 4, , 5, , 2, , 2, , 0, , 
6, 4, , 2, , 1, , 2, , 3, , 
7, 1, , 0, , 3, , 2, , 2, , 
8, 2, , 3, , 3, , 1, , 1, , 
9, 2, , 3, , 0, , 3, , 0, , 
10, 3, , 1, , 1, , 0, , 0, , 
11, 2, , 2, , 0, , 0, , 4, , 
12, 5, , 2, , 3, , 0, , 2, , 
13, 2, , 0, , 2, , 1, , 4, , 
14, 4, , 1, , 0, , 2, , 1, , 
15, 0, , 4, , 1, , 1, , 3, , 
16, 0, , 0, , 1, , 2, , 3, , 
17, 4, , 0, , 2, , 2, , 2, , 
18, 1, , 1, , 0, , 3, , 1, , 
19, 3, , 1, , 0, , 0, , 1, , 
20, 3, , 1, , 3, , 2, , 4, , 
21, 2, , 0, , 1, , 2, , 4, , 
22, 3, , 1, , 0, , 1, , 3, , 
23, 2, , 1, , 1, , 2, , 3, , 
24, 1, , 0, , 0, , 3, , 3, , 

2014 Tournament:
Batch,
0, 0, , 0, , 0, , 0, , 0, , 
1, 0, , 0, , 1, , 0, , 0, , 
2, 0, , 0, , 0, , 0, , 0, , 
3, 0, , 0, , 1, , 0, , 0, , 
4, 0, , 1, , 0, , 0, , 0, , 
5, 0, , 0, , 0, , 1, , 0, , 
6, 0, , 0, , 1, , 1, , 0, , 
7, 0, , 0, , 1, , 0, , 0, , 
8, 0, , 0, , 0, , 0, , 0, , 
9, 0, , 0, , 1, , 0, , 0, , 
10, 1, , 0, , 1, , 0, , 0, , 
11, 0, , 0, , 0, , 0, , 0, , 
12, 0, , 1, , 0, , 0, , 1, , 
13, 0, , 0, , 1, , 1, , 0, , 
14, 1, , 0, , 0, , 0, , 1, , 
15, 0, , 1, , 0, , 1, , 0, , 
16, 0, , 0, , 0, , 1, , 0, , 
17, 0, , 0, , 0, , 1, , 0, , 
18, 0, , 0, , 0, , 1, , 0, , 
19, 0, , 0, , 0, , 0, , 1, , 
20, 0, , 0, , 0, , 0, , 1, , 
21, 0, , 0, , 0, , 0, , 0, , 
22, 0, , 0, , 0, , 0, , 0, , 
23, 0, , 1, , 1, , 0, , 0, , 
24, 0, , 0, , 0, , 0, , 0, , 

2015 Tournament:
Batch,
0, 0, , 0, , 0, , 0, , 0, , 
1, 0, , 0, , 0, , 0, , 0, , 
2, 0, , 1, , 0, , 1, , 0, , 
3, 0, , 1, , 0, , 0, , 0, , 
4, 0, , 0, , 0, , 0, , 0, , 
5, 0, , 0, , 0, , 0, , 0, , 
6, 0, , 0, , 0, , 0, , 0, , 
7, 1, , 0, , 0, , 1, , 0, , 
8, 0, , 0, , 1, , 1, , 0, , 
9, 0, , 0, , 0, , 0, , 0, , 
10, 0, , 0, , 0, , 0, , 0, , 
11, 0, , 1, , 0, , 0, , 0, , 
12, 0, , 0, , 0, , 1, , 0, , 
13, 0, , 1, , 1, , 0, , 0, , 
14, 0, , 0, , 0, , 0, , 0, , 
15, 1, , 0, , 0, , 0, , 0, , 
16, 0, , 0, , 0, , 0, , 0, , 
17, 0, , 0, , 0, , 0, , 0, , 
18, 0, , 0, , 0, , 0, , 0, , 
19, 1, , 1, , 0, , 0, , 0, , 
20, 0, , 0, , 1, , 0, , 0, , 
21, 0, , 0, , 0, , 0, , 0, , 
22, 0, , 0, , 0, , 0, , 1, , 
23, 0, , 0, , 0, , 0, , 0, , 
24, 0, , 0, , 0, , 0, , 0, , 

2016 Tournament:
Batch,
0, 1, , 4, , 3, , 1, , 1, , 
1, 3, , 3, , 3, , 5, , 1, , 
2, 2, , 0, , 5, , 4, , 2, , 
3, 1, , 4, , 5, , 6, , 1, , 
4, 1, , 2, , 2, , 2, , 2, , 
5, 1, , 2, , 2, , 3, , 3, , 
6, 1, , 0, , 2, , 3, , 2, , 
7, 0, , 1, , 1, , 1, , 4, , 
8, 3, , 1, , 2, , 2, , 1, , 
9, 1, , 2, , 0, , 3, , 0, , 
10, 2, , 1, , 4, , 0, , 1, , 
11, 1, , 1, , 2, , 2, , 2, , 
12, 1, , 2, , 2, , 1, , 2, , 
13, 1, , 1, , 5, , 0, , 0, , 
14, 0, , 1, , 0, , 2, , 1, , 
15, 3, , 3, , 1, , 1, , 1, , 
16, 0, , 1, , 8, , 1, , 0, , 
17, 1, , 2, , 1, , 2, , 0, , 
18, 1, , 1, , 6, , 4, , 2, , 
19, 1, , 1, , 3, , 0, , 4, , 
20, 3, , 6, , 2, , 2, , 6, , 
21, 0, , 4, , 1, , 5, , 1, , 
22, 0, , 2, , 1, , 3, , 2, , 
23, 2, , 2, , 2, , 1, , 2, , 
24, 0, , 1, , 2, , 5, , 3, , 

2017 Tournament:
Batch,
0, 10, , 7, , 9, , 3, , 9, , 
1, 6, , 7, , 3, , 6, , 9, , 
2, 8, , 3, , 7, , 5, , 7, , 
3, 2, , 5, , 8, , 8, , 12, , 
4, 6, , 8, , 4, , 4, , 5, , 
5, 3, , 8, , 8, , 3, , 13, , 
6, 7, , 8, , 7, , 7, , 10, , 
7, 4, , 9, , 10, , 4, , 5, , 
8, 6, , 10, , 6, , 5, , 9, , 
9, 3, , 9, , 4, , 3, , 8, , 
10, 8, , 9, , 7, , 2, , 6, , 
11, 6, , 10, , 7, , 5, , 5, , 
12, 6, , 11, , 10, , 7, , 11, , 
13, 5, , 8, , 7, , 6, , 7, , 
14, 6, , 11, , 6, , 3, , 6, , 
15, 3, , 8, , 10, , 8, , 10, , 
16, 8, , 2, , 8, , 4, , 5, , 
17, 6, , 5, , 6, , 4, , 10, , 
18, 7, , 4, , 11, , 3, , 7, , 
19, 2, , 6, , 6, , 2, , 7, , 
20, 6, , 9, , 9, , 2, , 3, , 
21, 5, , 3, , 8, , 3, , 10, , 
22, 6, , 3, , 9, , 4, , 7, , 
23, 7, , 8, , 6, , 7, , 8, , 
24, 5, , 7, , 5, , 3, , 8, , 

2018 Tournament:
Batch,
0, 7, , 10, , 7, , 5, , 5, , 
1, 11, , 8, , 7, , 3, , 8, , 
2, 12, , 13, , 9, , 1, , 5, , 
3, 7, , 11, , 6, , 2, , 5, , 
4, 18, , 10, , 15, , 3, , 4, , 
5, 17, , 11, , 10, , 4, , 4, , 
6, 11, , 10, , 6, , 3, , 4, , 
7, 10, , 18, , 8, , 2, , 2, , 
8, 16, , 19, , 8, , 4, , 6, , 
9, 8, , 12, , 4, , 1, , 5, , 
10, 6, , 10, , 7, , 1, , 7, , 
11, 13, , 9, , 5, , 3, , 4, , 
12, 12, , 11, , 8, , 0, , 4, , 
13, 15, , 10, , 3, , 5, , 3, , 
14, 14, , 10, , 7, , 2, , 6, , 
15, 7, , 11, , 8, , 3, , 6, , 
16, 10, , 14, , 9, , 3, , 6, , 
17, 14, , 8, , 7, , 4, , 6, , 
18, 5, , 7, , 4, , 4, , 2, , 
19, 13, , 11, , 11, , 5, , 4, , 
20, 7, , 6, , 5, , 3, , 3, , 
21, 10, , 13, , 8, , 2, , 6, , 
22, 8, , 12, , 10, , 9, , 9, , 
23, 9, , 12, , 13, , 2, , 3, , 
24, 12, , 8, , 5, , 3, , 4, , 

