2013 Tournament:
Batch,
0, 1600, 1620, 1560, 1620, 1650, 
1, 1570, 1610, 1560, 1590, 1620, 
2, 1610, 1660, 1610, 1590, 1700, 
3, 1720, 1690, 1650, 1670, 1650, 
4, 1740, 1690, 1630, 1620, 1610, 
5, 1680, 1680, 1580, 1550, 1570, 
6, 1660, 1610, 1620, 1610, 1610, 
7, 1590, 1590, 1650, 1620, 1630, 
8, 1650, 1650, 1590, 1660, 1580, 
9, 1570, 1660, 1590, 1610, 1600, 
10, 1620, 1580, 1630, 1630, 1570, 
11, 1620, 1610, 1560, 1680, 1590, 
12, 1570, 1570, 1570, 1580, 1640, 
13, 1620, 1660, 1590, 1640, 1610, 
14, 1590, 1600, 1620, 1590, 1580, 
15, 1580, 1680, 1560, 1710, 1640, 
16, 1600, 1590, 1570, 1640, 1630, 
17, 1570, 1620, 1590, 1600, 1580, 
18, 1630, 1610, 1650, 1590, 1600, 
19, 1570, 1600, 1610, 1630, 1610, 
20, 1610, 1580, 1640, 1580, 1560, 
21, 1600, 1620, 1620, 1560, 1620, 
22, 1660, 1600, 1610, 1600, 1630, 
23, 1640, 1620, 1570, 1630, 1560, 
24, 1650, 1630, 1660, 1600, 1580, 

2014 Tournament:
Batch,
0, 1370, 1410, 1590, 1410, 1400, 
1, 1320, 1560, 1440, 1480, 1500, 
2, 1310, 1420, 1350, 1380, 1390, 
3, 1410, 1570, 1350, 1380, 1360, 
4, 1390, 1420, 1610, 1540, 1410, 
5, 1640, 1520, 1650, 1410, 1350, 
6, 1380, 1350, 1340, 1470, 1360, 
7, 1450, 1360, 1540, 1470, 1410, 
8, 1390, 1420, 1580, 1520, 1330, 
9, 1360, 1360, 1390, 1380, 1370, 
10, 1340, 1340, 1420, 1470, 1430, 
11, 1380, 1600, 1670, 1450, 1560, 
12, 1410, 1370, 1410, 1620, 1350, 
13, 1670, 1400, 1410, 1670, 1360, 
14, 1540, 1430, 1600, 1650, 1580, 
15, 1360, 1350, 1580, 1460, 1490, 
16, 1310, 1490, 1420, 1590, 1360, 
17, 1350, 1390, 1370, 1510, 1600, 
18, 1340, 1460, 1580, 1400, 1530, 
19, 1480, 1400, 1520, 1380, 1370, 
20, 1420, 1520, 1450, 1600, 1400, 
21, 1450, 1500, 1390, 1490, 1400, 
22, 1410, 1380, 1660, 1650, 1560, 
23, 1310, 1390, 1480, 1390, 1380, 
24, 1440, 1410, 1440, 1560, 1420, 

2015 Tournament:
Batch,
0, 1740, 1660, 1730, 1700, 1680, 
1, 1670, 1740, 1690, 1680, 1660, 
2, 1630, 1710, 1690, 1670, 1700, 
3, 1690, 1670, 1750, 1670, 1670, 
4, 1680, 1720, 1720, 1730, 1660, 
5, 1710, 1680, 1680, 1730, 1710, 
6, 1690, 1700, 1710, 1790, 1730, 
7, 1730, 1670, 1760, 1700, 1660, 
8, 1720, 1680, 1700, 1750, 1730, 
9, 1700, 1680, 1710, 1650, 1680, 
10, 1720, 1780, 1730, 1630, 1650, 
11, 1720, 1740, 1700, 1660, 1700, 
12, 1680, 1690, 1750, 1700, 1700, 
13, 1750, 1720, 1710, 1660, 1680, 
14, 1740, 1700, 1700, 1670, 1790, 
15, 1700, 1730, 1740, 1730, 1690, 
16, 1700, 1690, 1690, 1730, 1720, 
17, 1690, 1710, 1670, 1680, 1740, 
18, 1650, 1650, 1660, 1680, 1680, 
19, 1710, 1710, 1690, 1670, 1690, 
20, 1650, 1680, 1680, 1720, 1680, 
21, 1690, 1710, 1690, 1690, 1700, 
22, 1660, 1700, 1700, 1690, 1680, 
23, 1700, 1720, 1660, 1650, 1680, 
24, 1730, 1670, 1700, 1700, 1650, 

2016 Tournament:
Batch,
0, 1650, 1650, 1720, 1730, 1660, 
1, 1630, 1760, 1600, 1640, 1680, 
2, 1650, 1610, 1630, 1680, 1730, 
3, 1680, 1710, 1600, 1650, 1650, 
4, 1630, 1630, 1720, 1700, 1690, 
5, 1640, 1650, 1620, 1650, 1610, 
6, 1650, 1660, 1710, 1650, 1680, 
7, 1640, 1650, 1650, 1690, 1700, 
8, 1610, 1620, 1630, 1630, 1650, 
9, 1600, 1710, 1660, 1700, 1690, 
10, 1640, 1650, 1690, 1650, 1640, 
11, 1640, 1690, 1660, 1700, 1650, 
12, 1600, 1730, 1700, 1660, 1660, 
13, 1620, 1640, 1730, 1690, 1600, 
14, 1610, 1680, 1680, 1650, 1680, 
15, 1630, 1780, 1660, 1660, 1650, 
16, 1600, 1680, 1600, 1650, 1640, 
17, 1650, 1620, 1620, 1650, 1630, 
18, 1640, 1670, 1710, 1700, 1620, 
19, 1670, 1650, 1660, 1660, 1620, 
20, 1640, 1670, 1660, 1760, 1670, 
21, 1660, 1690, 1690, 1630, 1640, 
22, 1690, 1740, 1600, 1690, 1670, 
23, 1670, 1750, 1640, 1650, 1620, 
24, 1640, 1640, 1650, 1660, 1670, 

2017 Tournament:
Batch,
0, 1670, 1730, 1740, 1680, 1710, 
1, 1690, 1790, 1710, 1640, 1720, 
2, 1680, 1670, 1730, 1700, 1750, 
3, 1670, 1720, 1680, 1720, 1670, 
4, 1690, 1720, 1690, 1660, 1670, 
5, 1710, 1740, 1700, 1670, 1800, 
6, 1690, 1650, 1670, 1710, 1690, 
7, 1670, 1700, 1730, 1650, 1720, 
8, 1720, 1660, 1730, 1700, 1700, 
9, 1690, 1690, 1700, 1650, 1710, 
10, 1740, 1710, 1680, 1680, 1650, 
11, 1760, 1710, 1740, 1710, 1660, 
12, 1730, 1700, 1690, 1670, 1670, 
13, 1670, 1700, 1690, 1730, 1700, 
14, 1690, 1660, 1690, 1670, 1700, 
15, 1740, 1680, 1720, 1720, 1710, 
16, 1640, 1680, 1660, 1700, 1740, 
17, 1760, 1710, 1680, 1690, 1660, 
18, 1680, 1670, 1710, 1650, 1750, 
19, 1700, 1720, 1700, 1650, 1690, 
20, 1660, 1720, 1650, 1720, 1690, 
21, 1700, 1680, 1640, 1690, 1640, 
22, 1670, 1730, 1690, 1660, 1670, 
23, 1670, 1700, 1760, 1730, 1700, 
24, 1670, 1680, 1710, 1660, 1780, 

2018 Tournament:
Batch,
0, 1650, 1630, 1600, 1540, 1600, 
1, 1700, 1640, 1590, 1580, 1590, 
2, 1550, 1610, 1630, 1590, 1590, 
3, 1600, 1610, 1600, 1650, 1620, 
4, 1620, 1590, 1620, 1530, 1560, 
5, 1640, 1620, 1630, 1590, 1620, 
6, 1610, 1600, 1620, 1720, 1630, 
7, 1620, 1650, 1640, 1640, 1670, 
8, 1600, 1670, 1560, 1580, 1550, 
9, 1620, 1590, 1600, 1560, 1600, 
10, 1560, 1620, 1600, 1550, 1600, 
11, 1610, 1610, 1590, 1690, 1620, 
12, 1590, 1640, 1610, 1600, 1600, 
13, 1610, 1590, 1590, 1590, 1600, 
14, 1620, 1620, 1590, 1590, 1580, 
15, 1590, 1640, 1600, 1610, 1630, 
16, 1620, 1590, 1600, 1560, 1590, 
17, 1640, 1600, 1640, 1580, 1550, 
18, 1630, 1600, 1590, 1640, 1620, 
19, 1620, 1640, 1580, 1550, 1590, 
20, 1620, 1620, 1590, 1610, 1550, 
21, 1620, 1660, 1630, 1560, 1570, 
22, 1570, 1620, 1630, 1570, 1630, 
23, 1600, 1580, 1610, 1560, 1580, 
24, 1690, 1670, 1640, 1550, 1650, 

