"0x7ec7",-6.0107,,1, 8, 5, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x7be4",-6.0141,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 5, 3, 2, ,1, 2, ,2,
"0x5fe6",-6.0171,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,3,
"0x5bc7",-6.0279,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x7fe6",-6.0291,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,3,
"0x7bc7",-6.0399,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x5ac5",-6.0445,,1, 9, 5, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 2, ,1,
"0x5ff5",-6.0473,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 5, 6, 2, ,1, 2, ,1,
"0x4ec4",-6.0508,,1, 9, 12, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,1, 2, ,2,
"0x7ac5",-6.0565,,1, 8, 5, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 2, ,1,
"0x7ff5",-6.0593,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 5, 6, 2, ,1, 2, ,1,
"0x6ec4",-6.0627,,1, 8, 12, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,1, 2, ,2,
"0x4bc4",-6.0800,,1, 9, 12, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,1, 2, ,2,
"0x6bc4",-6.0919,,1, 8, 12, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,1, 2, ,2,
"0x4fc6",-6.0950,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x6fc6",-6.1069,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x4fd5",-6.1252,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,1, 2, ,1,
"0x6fd5",-6.1372,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,1, 2, ,1,
"0x5ac4",-6.1485,,1, 9, 5, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 2, ,2,
"0x5ff4",-6.1513,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 5, 6, 2, ,1, 2, ,2,
"0x7ac4",-6.1605,,1, 8, 5, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 2, ,2,
"0x7ff4",-6.1633,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 5, 6, 2, ,1, 2, ,2,
"0x5ec6",-6.1635,,1, 9, 5, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x7ec6",-6.1755,,1, 8, 5, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x5ee7",-6.1893,,1, 9, 5, 4, 6, 3, 10, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x5bc6",-6.1927,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x5ed5",-6.1937,,1, 9, 5, 4, 6, 3, 10, 2, ,1, 4, 6, 2, ,1, 2, ,1,
"0x7ee7",-6.2012,,1, 8, 5, 4, 6, 3, 10, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x7bc6",-6.2047,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x7ed5",-6.2057,,1, 8, 5, 4, 6, 3, 10, 2, ,1, 4, 6, 2, ,1, 2, ,1,
"0x5be7",-6.2185,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x4fd4",-6.2292,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,1, 2, ,2,
"0x7be7",-6.2304,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x5ae5",-6.2351,,1, 9, 5, 4, 11, 3, 10, 2, ,1, 5, 3, 2, ,1, 2, ,1,
"0x6fd4",-6.2411,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,1, 2, ,2,
"0x7ae5",-6.2471,,1, 8, 5, 4, 11, 3, 10, 2, ,1, 5, 3, 2, ,1, 2, ,1,
"0x4ec7",-6.2671,,1, 9, 12, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x6ec7",-6.2791,,1, 8, 12, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x4bc7",-6.2963,,1, 9, 12, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x5ed4",-6.2977,,1, 9, 5, 4, 6, 3, 10, 2, ,1, 4, 6, 2, ,1, 2, ,2,
"0x6bc7",-6.3083,,1, 8, 12, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x7ed4",-6.3097,,1, 8, 5, 4, 6, 3, 10, 2, ,1, 4, 6, 2, ,1, 2, ,2,
"0x4ac5",-6.3129,,1, 9, 12, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 2, ,1,
"0x6ac5",-6.3249,,1, 8, 12, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 2, ,1,
"0x5ae4",-6.3391,,1, 9, 5, 4, 11, 3, 10, 2, ,1, 5, 3, 2, ,1, 2, ,2,
"0x7ae4",-6.3510,,1, 8, 5, 4, 11, 3, 10, 2, ,1, 5, 3, 2, ,1, 2, ,2,
"0x5ee6",-6.3541,,1, 9, 5, 4, 6, 3, 10, 2, ,1, 5, 3, 2, ,1, 3, ,3,
"0x57e5",-6.3560,,1, 9, 5, 13, 6, 3, 7, 2, ,1, 5, 3, 2, ,1, 2, ,1,
"0x5ac7",-6.3649,,1, 9, 5, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x7ee6",-6.3660,,1, 8, 5, 4, 6, 3, 10, 2, ,1, 5, 3, 2, ,1, 3, ,3,
"0x77e5",-6.3679,,1, 8, 5, 13, 6, 3, 7, 2, ,1, 5, 3, 2, ,1, 2, ,1,
"0x7ac7",-6.3768,,1, 8, 5, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x5be6",-6.3833,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,3,
"0x5ef5",-6.3843,,1, 9, 5, 4, 6, 3, 10, 2, ,1, 5, 6, 2, ,1, 2, ,1,
"0x7be6",-6.3952,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,3,
"0x7ef5",-6.3963,,1, 8, 5, 4, 6, 3, 10, 2, ,1, 5, 6, 2, ,1, 2, ,1,
"0x4ac4",-6.4169,,1, 9, 12, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 2, ,2,
"0x6ac4",-6.4289,,1, 8, 12, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 2, ,2,
"0x4ec6",-6.4319,,1, 9, 12, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x6ec6",-6.4439,,1, 8, 12, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x57e4",-6.4599,,1, 9, 5, 13, 6, 3, 7, 2, ,1, 5, 3, 2, ,1, 2, ,2,
"0x4bc6",-6.4611,,1, 9, 12, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x4ed5",-6.4621,,1, 9, 12, 4, 6, 3, 10, 2, ,1, 4, 6, 2, ,1, 2, ,1,
"0x77e4",-6.4719,,1, 8, 5, 13, 6, 3, 7, 2, ,1, 5, 3, 2, ,1, 2, ,2,
"0x6bc6",-6.4731,,1, 8, 12, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x6ed5",-6.4741,,1, 8, 12, 4, 6, 3, 10, 2, ,1, 4, 6, 2, ,1, 2, ,1,
"0x5fcf",-6.4758,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,1,
"0x7fcf",-6.4877,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,1,
"0x5ef4",-6.4883,,1, 9, 5, 4, 6, 3, 10, 2, ,1, 5, 6, 2, ,1, 2, ,2,
"0x7ef4",-6.5002,,1, 8, 5, 4, 6, 3, 10, 2, ,1, 5, 6, 2, ,1, 2, ,2,
"0x5ac6",-6.5297,,1, 9, 5, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x5fc0",-6.5336,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,2,
"0x7ac6",-6.5416,,1, 8, 5, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x7fc0",-6.5456,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,2,
"0x5ae7",-6.5554,,1, 9, 5, 4, 11, 3, 10, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x4ed4",-6.5661,,1, 9, 12, 4, 6, 3, 10, 2, ,1, 4, 6, 2, ,1, 2, ,2,
"0x7ae7",-6.5674,,1, 8, 5, 4, 11, 3, 10, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x6ed4",-6.5781,,1, 8, 12, 4, 6, 3, 10, 2, ,1, 4, 6, 2, ,1, 2, ,2,
"0x4fe5",-6.5989,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 12, 3, 2, ,1, 2, ,1,
"0x6fe5",-6.6108,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 12, 3, 2, ,1, 2, ,1,
"0x4ac7",-6.6333,,1, 9, 12, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x5fc1",-6.6376,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,4,
"0x5fce",-6.6406,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,3,
"0x6ac7",-6.6452,,1, 8, 12, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,1,
"0x7fc1",-6.6496,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,4,
"0x7fce",-6.6525,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,3,
"0x5fef",-6.6663,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 5, 3, 7, ,1, 3, ,1,
"0x57e7",-6.6763,,1, 9, 5, 13, 6, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x7fef",-6.6783,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 5, 3, 7, ,1, 3, ,1,
"0x77e7",-6.6883,,1, 8, 5, 13, 6, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x56e5",-6.6929,,1, 9, 5, 13, 6, 3, 10, 2, ,1, 5, 3, 2, ,1, 2, ,1,
"0x4fe4",-6.7028,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 12, 3, 2, ,1, 2, ,2,
"0x76e5",-6.7049,,1, 8, 5, 13, 6, 3, 10, 2, ,1, 5, 3, 2, ,1, 2, ,1,
"0x6fe4",-6.7148,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 12, 3, 2, ,1, 2, ,2,
"0x5ae6",-6.7202,,1, 9, 5, 4, 11, 3, 10, 2, ,1, 5, 3, 2, ,1, 3, ,3,
"0x53e5",-6.7221,,1, 9, 5, 13, 11, 3, 7, 2, ,1, 5, 3, 2, ,1, 2, ,1,
"0x5fd7",-6.7268,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,1, 6, ,1,
"0x7ae6",-6.7322,,1, 8, 5, 4, 11, 3, 10, 2, ,1, 5, 3, 2, ,1, 3, ,3,
"0x5bd5",-6.7326,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 4, 11, 2, ,1, 2, ,1,
"0x73e5",-6.7341,,1, 8, 5, 13, 11, 3, 7, 2, ,1, 5, 3, 2, ,1, 2, ,1,
"0x7fd7",-6.7388,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,1, 6, ,1,
"0x4fcf",-6.7442,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,1,
"0x7bd5",-6.7446,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 4, 11, 2, ,1, 2, ,1,
"0x6fcf",-6.7561,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,1,
"0x56e4",-6.7969,,1, 9, 5, 13, 6, 3, 10, 2, ,1, 5, 3, 2, ,1, 2, ,2,
"0x4ac6",-6.7981,,1, 9, 12, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x4fc0",-6.8021,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,2,
"0x76e4",-6.8088,,1, 8, 5, 13, 6, 3, 10, 2, ,1, 5, 3, 2, ,1, 2, ,2,
"0x6ac6",-6.8100,,1, 8, 12, 4, 11, 3, 10, 2, ,1, 4, 3, 2, ,1, 3, ,3,
"0x6fc0",-6.8140,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,2,
"0x5dd5",-6.8208,,1, 9, 5, 4, 6, 14, 7, 2, ,1, 4, 6, 2, ,1, 2, ,1,
"0x53e4",-6.8261,,1, 9, 5, 13, 11, 3, 7, 2, ,1, 5, 3, 2, ,1, 2, ,2,
"0x5fee",-6.8311,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 5, 3, 7, ,1, 3, ,3,
"0x7dd5",-6.8328,,1, 8, 5, 4, 6, 14, 7, 2, ,1, 4, 6, 2, ,1, 2, ,1,
"0x5bd4",-6.8366,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 4, 11, 2, ,1, 2, ,2,
"0x73e4",-6.8381,,1, 8, 5, 13, 11, 3, 7, 2, ,1, 5, 3, 2, ,1, 2, ,2,
"0x57e6",-6.8411,,1, 9, 5, 13, 6, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,3,
"0x5bcf",-6.8419,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,1,
"0x7fee",-6.8431,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 5, 3, 7, ,1, 3, ,3,
"0x7bd4",-6.8485,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 4, 11, 2, ,1, 2, ,2,
"0x77e6",-6.8530,,1, 8, 5, 13, 6, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,3,
"0x7bcf",-6.8539,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,1,
"0x5ec0",-6.8706,,1, 9, 5, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,4, 2, ,2,
"0x57f5",-6.8713,,1, 9, 5, 13, 6, 3, 7, 2, ,1, 5, 6, 2, ,1, 2, ,1,
"0x7ec0",-6.8826,,1, 8, 5, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,4, 2, ,2,
"0x77f5",-6.8833,,1, 8, 5, 13, 6, 3, 7, 2, ,1, 5, 6, 2, ,1, 2, ,1,
"0x5bc0",-6.8998,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,2,
"0x5fe0",-6.9004,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 5, 3, 2, ,5, 2, ,2,
"0x4fc1",-6.9060,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,4,
"0x4fce",-6.9090,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,3,
"0x5fc2",-6.9116,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 3, ,3,
"0x7bc0",-6.9118,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,2,
"0x7fe0",-6.9123,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 5, 3, 2, ,5, 2, ,2,
"0x5ff7",-6.9174,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 5, 6, 2, ,1, 6, ,1,
"0x6fc1",-6.9180,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,4,
"0x4fe7",-6.9192,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 12, 3, 2, ,1, 3, ,1,
"0x6fce",-6.9209,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,3,
"0x5bf5",-6.9232,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 5, 11, 2, ,1, 2, ,1,
"0x7fc2",-6.9236,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 3, ,3,
"0x5dd4",-6.9248,,1, 9, 5, 4, 6, 14, 7, 2, ,1, 4, 6, 2, ,1, 2, ,2,
"0x7ff7",-6.9294,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 5, 6, 2, ,1, 6, ,1,
"0x6fe7",-6.9311,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 12, 3, 2, ,1, 3, ,1,
"0x7bf5",-6.9351,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 5, 11, 2, ,1, 2, ,1,
"0x4ee5",-6.9358,,1, 9, 12, 4, 6, 3, 10, 2, ,1, 12, 3, 2, ,1, 2, ,1,
"0x7dd4",-6.9368,,1, 8, 5, 4, 6, 14, 7, 2, ,1, 4, 6, 2, ,1, 2, ,2,
"0x6ee5",-6.9478,,1, 8, 12, 4, 6, 3, 10, 2, ,1, 12, 3, 2, ,1, 2, ,1,
"0x5fc3",-6.9548,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 3, ,4,
"0x4be5",-6.9650,,1, 9, 12, 4, 11, 3, 7, 2, ,1, 12, 3, 2, ,1, 2, ,1,
"0x7fc3",-6.9667,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 4, 3, 2, ,4, 3, ,4,
"0x5ec1",-6.9746,,1, 9, 5, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,4, 2, ,4,
"0x57f4",-6.9753,,1, 9, 5, 13, 6, 3, 7, 2, ,1, 5, 6, 2, ,1, 2, ,2,
"0x6be5",-6.9770,,1, 8, 12, 4, 11, 3, 7, 2, ,1, 12, 3, 2, ,1, 2, ,1,
"0x7ec1",-6.9865,,1, 8, 5, 4, 6, 3, 10, 2, ,1, 4, 3, 2, ,4, 2, ,4,
"0x77f4",-6.9873,,1, 8, 5, 13, 6, 3, 7, 2, ,1, 5, 6, 2, ,1, 2, ,2,
"0x4fd7",-6.9953,,1, 9, 12, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,1, 6, ,1,
"0x5fd6",-6.9956,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,1, 6, ,6,
"0x4bd5",-7.0010,,1, 9, 12, 4, 11, 3, 7, 2, ,1, 4, 11, 2, ,1, 2, ,1,
"0x5bc1",-7.0038,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,4,
"0x5bce",-7.0067,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,3,
"0x6fd7",-7.0072,,1, 8, 12, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,1, 6, ,1,
"0x7fd6",-7.0076,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,1, 6, ,6,
"0x5df5",-7.0114,,1, 9, 5, 4, 6, 14, 7, 2, ,1, 5, 6, 2, ,1, 2, ,1,
"0x6bd5",-7.0130,,1, 8, 12, 4, 11, 3, 7, 2, ,1, 4, 11, 2, ,1, 2, ,1,
"0x56e7",-7.0132,,1, 9, 5, 13, 6, 3, 10, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x7bc1",-7.0157,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 2, ,4, 2, ,4,
"0x7bce",-7.0187,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 4, 3, 7, ,1, 3, ,3,
"0x7df5",-7.0234,,1, 8, 5, 4, 6, 14, 7, 2, ,1, 5, 6, 2, ,1, 2, ,1,
"0x76e7",-7.0252,,1, 8, 5, 13, 6, 3, 10, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x5bf4",-7.0271,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 5, 11, 2, ,1, 2, ,2,
"0x5bef",-7.0325,,1, 9, 5, 4, 11, 3, 7, 2, ,1, 5, 3, 7, ,1, 3, ,1,
"0x5fe1",-7.0378,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 5, 3, 2, ,5, 2, ,5,
"0x7bf4",-7.0391,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 5, 11, 2, ,1, 2, ,2,
"0x4ee4",-7.0398,,1, 9, 12, 4, 6, 3, 10, 2, ,1, 12, 3, 2, ,1, 2, ,2,
"0x53e7",-7.0425,,1, 9, 5, 13, 11, 3, 7, 2, ,1, 5, 3, 2, ,1, 3, ,1,
"0x7bef",-7.0445,,1, 8, 5, 4, 11, 3, 7, 2, ,1, 5, 3, 7, ,1, 3, ,1,
"0x5fd0",-7.0490,,1, 9, 5, 4, 6, 3, 7, 2, ,1, 4, 6, 2, ,4, 2, ,2,
"0x7fe1",-7.0498,,1, 8, 5, 4, 6, 3, 7, 2, ,1, 5, 3, 2, ,5, 2, ,5,
"0x6ee4",-7.0517,,1, 8, 12, 4, 6, 3, 10, 2, ,1, 12, 3, 2, ,1, 2, ,2,
