2013 Tournament:
Batch,
0, 1590, 1580, 1590, 1620, 1690, 
1, 1620, 1570, 1550, 1600, 1600, 
2, 1580, 1600, 1620, 1640, 1610, 
3, 1590, 1600, 1550, 1650, 1590, 
4, 1590, 1550, 1580, 1610, 1690, 
5, 1590, 1590, 1530, 1590, 1580, 
6, 1590, 1610, 1580, 1620, 1640, 
7, 1590, 1640, 1630, 1590, 1620, 
8, 1570, 1610, 1550, 1570, 1660, 
9, 1590, 1640, 1590, 1630, 1590, 
10, 1610, 1630, 1580, 1580, 1620, 
11, 1570, 1650, 1650, 1640, 1620, 
12, 1570, 1530, 1570, 1660, 1640, 
13, 1590, 1610, 1580, 1620, 1630, 
14, 1590, 1620, 1600, 1570, 1600, 
15, 1580, 1610, 1600, 1580, 1600, 
16, 1630, 1580, 1600, 1570, 1580, 
17, 1560, 1640, 1570, 1600, 1620, 
18, 1590, 1570, 1580, 1600, 1700, 
19, 1640, 1610, 1570, 1590, 1700, 
20, 1550, 1660, 1560, 1590, 1570, 
21, 1610, 1650, 1570, 1670, 1550, 
22, 1600, 1620, 1560, 1690, 1600, 
23, 1620, 1630, 1610, 1630, 1560, 
24, 1580, 1640, 1570, 1610, 1580, 
mean, 1591.6, 1609.6, 1581.6, 1612.8, 1617.6
var, 447.33333333333326, 1079.0, 738.9999999999999, 1054.3333333333333, 1844.0

2014 Tournament:
Batch,
0, 1410, 1390, 1410, 1420, 1400, 
1, 1360, 1480, 1450, 1330, 1410, 
2, 1370, 1440, 1370, 1430, 1430, 
3, 1400, 1330, 1380, 1400, 1350, 
4, 1410, 1440, 1410, 1420, 1430, 
5, 1390, 1420, 1540, 1390, 1410, 
6, 1400, 1400, 1450, 1330, 1460, 
7, 1380, 1430, 1400, 1400, 1390, 
8, 1500, 1370, 1330, 1400, 1480, 
9, 1350, 1470, 1340, 1350, 1340, 
10, 1620, 1510, 1420, 1390, 1610, 
11, 1510, 1370, 1410, 1490, 1420, 
12, 1410, 1380, 1380, 1490, 1450, 
13, 1390, 1350, 1440, 1380, 1420, 
14, 1380, 1370, 1460, 1380, 1420, 
15, 1370, 1430, 1470, 1390, 1370, 
16, 1450, 1400, 1380, 1450, 1400, 
17, 1540, 1430, 1480, 1450, 1360, 
18, 1370, 1440, 1460, 1580, 1390, 
19, 1500, 1370, 1350, 1390, 1350, 
20, 1410, 1490, 1390, 1480, 1380, 
21, 1630, 1420, 1440, 1520, 1420, 
22, 1330, 1380, 1620, 1350, 1340, 
23, 1390, 1340, 1350, 1400, 1410, 
24, 1340, 1370, 1430, 1500, 1350, 
mean, 1424.4, 1408.8, 1422.4, 1420.4, 1407.6
var, 6559.000000000001, 2261.0, 4144.0, 3820.6666666666665, 3194.0000000000014

2015 Tournament:
Batch,
0, 1650, 1680, 1710, 1660, 1680, 
1, 1670, 1720, 1760, 1650, 1640, 
2, 1680, 1670, 1720, 1670, 1710, 
3, 1660, 1690, 1690, 1750, 1660, 
4, 1720, 1710, 1760, 1670, 1670, 
5, 1690, 1660, 1660, 1690, 1730, 
6, 1660, 1650, 1690, 1670, 1700, 
7, 1690, 1710, 1720, 1670, 1670, 
8, 1750, 1680, 1670, 1670, 1690, 
9, 1650, 1690, 1720, 1660, 1670, 
10, 1640, 1660, 1710, 1640, 1640, 
11, 1710, 1690, 1650, 1650, 1660, 
12, 1710, 1680, 1710, 1720, 1650, 
13, 1670, 1660, 1720, 1710, 1680, 
14, 1650, 1640, 1670, 1660, 1680, 
15, 1630, 1680, 1660, 1660, 1760, 
16, 1620, 1670, 1670, 1750, 1700, 
17, 1720, 1700, 1670, 1680, 1690, 
18, 1680, 1630, 1700, 1660, 1630, 
19, 1670, 1690, 1670, 1680, 1680, 
20, 1680, 1670, 1660, 1650, 1710, 
21, 1680, 1680, 1650, 1680, 1680, 
22, 1670, 1740, 1700, 1710, 1670, 
23, 1750, 1660, 1690, 1640, 1680, 
24, 1650, 1720, 1680, 1750, 1720, 
mean, 1678.0, 1681.2, 1692.4, 1680.0, 1682.0
var, 1141.6666666666667, 677.6666666666669, 944.0000000000003, 1108.3333333333333, 875.0

2016 Tournament:
Batch,
