2013 Tournament:
Batch,
13, 1700, 1720, 1720, 1620, 1710, 
14, 1710, 1680, 1740, 1680, 1690, 
15, 1660, 1680, 1790, 1670, 1680, 
16, 1760, 1660, 1710, 1650, 1680, 
17, 1720, 1680, 1770, 1660, 1700, 
18, 1660, 1710, 1690, 1640, 1700, 
19, 1700, 1790, 1730, 1690, 1680, 
20, 1620, 1740, 1670, 1670, 1660, 
21, 1680, 1700, 1750, 1660, 1690, 
22, 1680, 1700, 1700, 1730, 1680, 
23, 1680, 1810, 1710, 1630, 1630, 
24, 1690, 1670, 1720, 1670, 1700, 

2018 Tournament:
Batch,
0, 1570, 1630, 1600, 1590, 1610, 
1, 1530, 1600, 1570, 1570, 1590, 
2, 1630, 1620, 1560, 1650, 1620, 
3, 1640, 1620, 1600, 1570, 1610, 
4, 1610, 1650, 1640, 1580, 1620, 
5, 1580, 1610, 1650, 1600, 1550, 
6, 1580, 1620, 1580, 1560, 1610, 
7, 1700, 1630, 1570, 1600, 1560, 
8, 1600, 1620, 1610, 1590, 1560, 
9, 1620, 1590, 1610, 1660, 1570, 
10, 1620, 1650, 1640, 1640, 1590, 
11, 1590, 1650, 1620, 1660, 1610, 
12, 1650, 1640, 1620, 1630, 1610, 
13, 1570, 1580, 1670, 1600, 1640, 
14, 1600, 1620, 1560, 1630, 1580, 
15, 1640, 1610, 1590, 1640, 1590, 
16, 1620, 1650, 1650, 1660, 1570, 
17, 1620, 1610, 1620, 1590, 1560, 
18, 1700, 1580, 1660, 1600, 1620, 
19, 1600, 1580, 1580, 1640, 1580, 
20, 1650, 1620, 1590, 1560, 1610, 
21, 1640, 1590, 1570, 1600, 1590, 
22, 1600, 1630, 1620, 1600, 1560, 
23, 1680, 1610, 1570, 1640, 1650, 
24, 1590, 1580, 1570, 1550, 1650, 

2019 Tournament:
Batch,
0, 1740, 1740, 1750, 1710, 1750,
1, 1790, 1750, 1820, 1770, 1730,
2, 1730, 1790, 1780, 1720, 1780,
3, 1830, 1710, 1710, 1740, 1820,
4, 1760, 1710, 1720, 1730, 1790,
5, 1810, 1740, 1800, 1790, 1750,
6, 1740, 1730, 1770, 1770, 1750,
7, 1800, 1750, 1820, 1730, 1710,
8, 1750, 1750, 1810, 1710, 1730,
9, 1750, 1740, 1750, 1770, 1740,
10, 1760, 1790, 1730, 1780, 1760,
11, 1710, 1720, 1690, 1760, 1710,
12, 1760, 1760, 1690, 1740, 1720,
13, 1740, 1710, 1790, 1760, 1770,
14, 1780, 1740, 1730, 1760, 1720,
15, 1740, 1720, 1780, 1770, 1810,
16, 1730, 1760, 1750, 1660, 1750,
17, 1800, 1760, 1770, 1750, 1780,
18, 1740, 1760, 1780, 1780, 1790,
19, 1760, 1780, 1800, 1700, 1730,
20, 1790, 1760, 1730, 1750, 1750,
21, 1760, 1740, 1770, 1720, 1710,
22, 1790, 1750, 1770, 1800, 1750,
23, 1770, 1750, 1710, 1740, 1760,
24, 1770, 1780, 1730, 1730, 1810,


