2013 Tournament:
Batch,
0, 3, 0, 0, 0, 1, 
1, 1, 1, 2, 1, 0, 
2, 2, 1, 0, 2, 1, 
3, 0, 0, 1, 1, 2, 
4, 0, 1, 2, 1, 4, 
5, 0, 2, 1, 0, 1, 
6, 1, 2, 1, 1, 3, 
7, 0, 3, 0, 1, 0, 
8, 1, 1, 0, 0, 2, 
9, 2, 1, 0, 0, 0, 
10, 1, 3, 0, 0, 3, 
11, 1, 1, 1, 0, 1, 
12, 1, 0, 2, 0, 2, 
13, 3, 2, 2, 3, 3, 
14, 2, 2, 1, 1, 2, 
15, 1, 0, 2, 3, 2, 
16, 0, 4, 1, 2, 0, 
17, 0, 1, 0, 1, 0, 
18, 1, 1, 1, 0, 0, 
19, 1, 0, 1, 3, 1, 
20, 1, 3, 0, 0, 0, 
21, 2, 3, 1, 0, 1, 
22, 0, 1, 0, 0, 3, 
23, 4, 1, 6, 0, 1, 
24, 1, 3, 2, 0, 3, 
mean, 1.16, 1.48, 1.08, 0.8, 1.44
var, 1.1400000000000003, 1.3433333333333335, 1.66, 1.0833333333333337, 1.5066666666666666

2014 Tournament:
Batch,
0, 0, 0, 0, 1, 0, 
1, 0, 0, 0, 0, 0, 
2, 0, 1, 0, 0, 0, 
3, 3, 0, 0, 0, 0, 
4, 0, 1, 0, 0, 0, 
5, 0, 0, 1, 0, 1, 
6, 0, 1, 0, 0, 0, 
7, 0, 0, 0, 0, 0, 
8, 0, 0, 0, 0, 1, 
9, 0, 1, 0, 0, 0, 
10, 0, 0, 0, 0, 0, 
11, 0, 0, 0, 0, 1, 
12, 0, 0, 0, 0, 0, 
13, 1, 0, 0, 1, 0, 
14, 1, 0, 0, 0, 0, 
15, 0, 0, 0, 1, 0, 
16, 0, 0, 1, 1, 0, 
17, 0, 0, 0, 0, 0, 
18, 0, 0, 1, 0, 0, 
19, 0, 0, 0, 0, 0, 
20, 0, 1, 0, 0, 0, 
21, 0, 0, 0, 1, 0, 
22, 0, 0, 0, 0, 0, 
23, 0, 1, 0, 0, 0, 
24, 0, 0, 1, 1, 0, 
mean, 0.2, 0.24, 0.16, 0.24, 0.12
var, 0.4166666666666661, 0.18999999999999992, 0.13999999999999996, 0.18999999999999997, 0.1100000000000001

2015 Tournament:
Batch,
0, 0, 0, 0, 0, 0, 
1, 0, 0, 1, 0, 0, 
2, 0, 0, 0, 0, 0, 
3, 0, 0, 0, 0, 0, 
4, 0, 1, 0, 0, 0, 
5, 0, 0, 0, 0, 0, 
6, 0, 0, 0, 2, 0, 
7, 0, 0, 0, 0, 1, 
8, 0, 0, 0, 0, 0, 
9, 0, 0, 0, 0, 0, 
10, 0, 0, 0, 1, 0, 
11, 0, 0, 0, 0, 0, 
12, 0, 0, 1, 0, 0, 
13, 0, 0, 0, 0, 0, 
14, 0, 0, 0, 0, 2, 
15, 0, 0, 1, 0, 1, 
16, 0, 1, 0, 0, 0, 
17, 0, 0, 0, 0, 0, 
18, 0, 0, 0, 0, 0, 
19, 0, 0, 0, 0, 0, 
20, 0, 0, 0, 0, 0, 
21, 0, 0, 0, 0, 0, 
22, 0, 0, 0, 0, 0, 
23, 0, 0, 0, 0, 0, 
24, 0, 0, 0, 0, 0, 
mean, 0.0, 0.08, 0.12, 0.12, 0.16
var, 0.0, 0.07666666666666665, 0.11000000000000006, 0.19333333333333344, 0.22333333333333324

2016 Tournament:
Batch,
0, 1, 4, 2, 0, 1, 
1, 2, 1, 1, 0, 2, 
2, 2, 3, 1, 3, 1, 
3, 1, 3, 0, 0, 1, 
4, 1, 2, 3, 0, 3, 
5, 0, 5, 2, 2, 1, 
6, 0, 1, 4, 1, 1, 
7, 0, 3, 3, 2, 2, 
8, 1, 3, 2, 0, 0, 
9, 0, 5, 2, 1, 1, 
10, 4, 4, 4, 4, 0, 
11, 0, 3, 1, 1, 2, 
12, 1, 3, 6, 3, 0, 
13, 2, 3, 4, 2, 7, 
14, 4, 4, 4, 1, 4, 
15, 1, 0, 1, 3, 0, 
16, 1, 4, 3, 1, 0, 
17, 2, 3, 1, 3, 3, 
18, 1, 0, 1, 1, 4, 
19, 1, 3, 2, 0, 5, 
20, 1, 5, 1, 1, 1, 
21, 2, 5, 3, 1, 2, 
22, 1, 0, 1, 1, 3, 
23, 4, 4, 2, 2, 2, 
24, 3, 5, 3, 1, 0, 
mean, 1.44, 3.04, 2.28, 1.36, 1.84
var, 1.5066666666666668, 2.54, 1.9599999999999993, 1.323333333333333, 3.1399999999999992

2017 Tournament:
Batch,
0, 2, 5, 4, 2, 7, 
1, 4, 8, 3, 3, 5, 
2, 5, 7, 7, 3, 6, 
3, 8, 8, 3, 5, 6, 
4, 8, 6, 4, 6, 2, 
5, 2, 3, 6, 3, 11, 
6, 4, 7, 4, 2, 6, 
7, 2, 7, 4, 6, 6, 
8, 3, 7, 4, 3, 6, 
9, 6, 3, 4, 4, 5, 
10, 4, 3, 3, 2, 3, 
11, 5, 7, 7, 0, 4, 
12, 5, 8, 7, 2, 4, 
13, 11, 6, 7, 2, 5, 
14, 3, 1, 8, 1, 3, 
15, 3, 5, 1, 1, 4, 
16, 3, 4, 5, 7, 6, 
17, 4, 1, 3, 0, 9, 
18, 5, 7, 4, 2, 5, 
19, 4, 11, 5, 3, 7, 
20, 6, 3, 4, 2, 7, 
21, 10, 6, 6, 3, 4, 
22, 9, 5, 6, 5, 6, 
23, 8, 2, 5, 5, 2, 
24, 2, 6, 7, 2, 3, 
mean, 5.04, 5.44, 4.84, 2.96, 5.28
var, 6.789999999999999, 6.006666666666667, 2.9733333333333327, 3.3733333333333317, 4.293333333333334

2018 Tournament:
Batch,
0, 9, 11, 4, 5, 7, 
1, 2, 10, 1, 2, 4, 
2, 6, 5, 9, 5, 5, 
3, 5, 7, 4, 7, 5, 
4, 3, 5, 6, 5, 1, 
5, 7, 6, 5, 1, 6, 
6, 7, 9, 6, 6, 7, 
7, 4, 13, 4, 1, 4, 
8, 9, 6, 4, 3, 5, 
9, 4, 8, 4, 2, 6, 
10, 4, 6, 5, 4, 4, 
11, 8, 12, 3, 3, 2, 
12, 10, 6, 3, 8, 4, 
13, 9, 7, 2, 5, 4, 
14, 5, 4, 9, 5, 7, 
15, 6, 6, 5, 5, 1, 
16, 6, 5, 9, 5, 4, 
17, 4, 6, 5, 6, 4, 
18, 6, 8, 4, 5, 4, 
19, 3, 3, 8, 5, 3, 
20, 9, 9, 4, 3, 8, 
21, 7, 9, 6, 3, 3, 
22, 10, 14, 4, 2, 3, 
23, 12, 4, 3, 3, 6, 
24, 10, 7, 4, 5, 4, 
mean, 6.6, 7.44, 4.84, 4.16, 4.44
var, 7.083333333333335, 8.173333333333332, 4.39, 3.223333333333333, 3.2566666666666673

2019 Tournament:
Batch,
0, 1, 5, 2, 1, 1, 
1, 2, 1, 0, 0, 0, 
2, 0, 3, 2, 0, 1, 
3, 1, 1, 0, 1, 0, 
4, 1, 1, 1, 0, 1, 
5, 6, 1, 0, 2, 0, 
6, 2, 0, 2, 2, 0, 
7, 2, 3, 0, 3, 0, 
8, 1, 0, 2, 1, 2, 
9, 4, 1, 0, 3, 1, 
10, 3, 1, 1, 1, 1, 
11, 1, 0, 1, 0, 0, 
