2013 Tournament:
Batch,
0, 1650, 1580, 1540, 1560, 1600, 
1, 1610, 1610, 1680, 1600, 1570, 
2, 1630, 1610, 1580, 1590, 1640, 
3, 1570, 1580, 1620, 1590, 1640, 
4, 1570, 1600, 1630, 1650, 1650, 
5, 1570, 1620, 1600, 1580, 1640, 
6, 1620, 1660, 1610, 1590, 1640, 
7, 1560, 1650, 1570, 1600, 1570, 
8, 1590, 1660, 1550, 1580, 1640, 
9, 1590, 1610, 1560, 1550, 1580, 
10, 1600, 1620, 1570, 1580, 1730, 
11, 1600, 1590, 1630, 1550, 1600, 
12, 1620, 1570, 1630, 1580, 1650, 
13, 1630, 1590, 1650, 1680, 1610, 
14, 1610, 1610, 1600, 1630, 1710, 
15, 1600, 1580, 1610, 1620, 1670, 
16, 1570, 1640, 1640, 1600, 1560, 
17, 1560, 1590, 1570, 1610, 1550, 
18, 1600, 1590, 1590, 1580, 1570, 
19, 1590, 1580, 1590, 1640, 1640, 
20, 1600, 1630, 1550, 1570, 1580, 
21, 1660, 1610, 1600, 1580, 1590, 
22, 1580, 1590, 1570, 1580, 1670, 
23, 1620, 1590, 1670, 1560, 1620, 
24, 1620, 1640, 1610, 1580, 1600, 
mean, 1600.8, 1608.0, 1600.8, 1593.2, 1620.8
var, 716.0000000000001, 691.6666666666666, 1382.6666666666663, 972.6666666666666, 2116.0000000000005

2014 Tournament:
Batch,
0, 1390, 1320, 1420, 1520, 1420, 
1, 1440, 1490, 1330, 1370, 1390, 
2, 1400, 1560, 1400, 1400, 1420, 
3, 1560, 1390, 1480, 1380, 1380, 
4, 1410, 1590, 1490, 1470, 1410, 
5, 1350, 1410, 1630, 1440, 1520, 
6, 1490, 1570, 1390, 1450, 1420, 
7, 1370, 1340, 1490, 1380, 1440, 
8, 1400, 1390, 1370, 1410, 1570, 
9, 1450, 1550, 1440, 1460, 1390, 
10, 1330, 1390, 1440, 1430, 1350, 
11, 1480, 1350, 1420, 1390, 1520, 
12, 1420, 1410, 1410, 1350, 1410, 
13, 1530, 1390, 1480, 1530, 1380, 
14, 1600, 1430, 1400, 1360, 1390, 
15, 1360, 1430, 1440, 1530, 1430, 
16, 1360, 1470, 1580, 1560, 1420, 
17, 1430, 1380, 1450, 1470, 1490, 
18, 1390, 1470, 1520, 1430, 1360, 
19, 1400, 1450, 1480, 1380, 1420, 
20, 1400, 1530, 1500, 1430, 1380, 
21, 1360, 1370, 1350, 1520, 1360, 
22, 1440, 1400, 1380, 1390, 1370, 
23, 1450, 1650, 1480, 1380, 1380, 
24, 1440, 1490, 1540, 1620, 1480, 
mean, 1426.0, 1448.8, 1452.4, 1442.0, 1420.0
var, 4358.333333333333, 7402.666666666667, 4977.333333333333, 4983.333333333333, 3141.6666666666665

2015 Tournament:
Batch,
0, 1680, 1690, 1730, 1670, 1750, 
1, 1680, 1680, 1770, 1710, 1680, 
2, 1720, 1700, 1740, 1680, 1750, 
3, 1740, 1730, 1720, 1710, 1700, 
4, 1740, 1770, 1710, 1660, 1680, 
5, 1690, 1680, 1750, 1680, 1710, 
6, 1660, 1720, 1690, 1790, 1710, 
7, 1660, 1690, 1690, 1700, 1760, 
8, 1730, 1720, 1690, 1670, 1690, 
9, 1710, 1700, 1750, 1700, 1710, 
10, 1720, 1720, 1710, 1820, 1690, 
11, 1690, 1690, 1700, 1680, 1720, 
12, 1720, 1730, 1790, 1690, 1720, 
13, 1650, 1750, 1710, 1740, 1720, 
14, 1740, 1690, 1750, 1700, 1790, 
15, 1720, 1710, 1760, 1680, 1810, 
16, 1720, 1790, 1700, 1680, 1720, 
17, 1750, 1720, 1720, 1740, 1740, 
18, 1670, 1680, 1710, 1720, 1730, 
19, 1710, 1730, 1690, 1680, 1710, 
20, 1720, 1690, 1740, 1690, 1680, 
21, 1690, 1710, 1730, 1720, 1690, 
22, 1670, 1720, 1710, 1700, 1730, 
23, 1710, 1680, 1730, 1700, 1740, 
24, 1720, 1700, 1710, 1640, 1670, 
mean, 1704.4, 1711.6, 1724.0, 1702.0, 1720.0
var, 809.0000000000001, 797.3333333333335, 725.0, 1508.3333333333333, 1175.0

2016 Tournament:
Batch,
0, 1690, 1680, 1690, 1610, 1650, 
1, 1640, 1690, 1630, 1620, 1650, 
2, 1680, 1670, 1650, 1640, 1650, 
3, 1640, 1690, 1610, 1620, 1680, 
4, 1630, 1640, 1720, 1620, 1640, 
5, 1620, 1700, 1740, 1630, 1680, 
6, 1590, 1670, 1730, 1660, 1690, 
7, 1620, 1700, 1640, 1680, 1700, 
8, 1700, 1690, 1690, 1610, 1620, 
9, 1620, 1690, 1660, 1630, 1680, 
10, 1640, 1710, 1710, 1700, 1620, 
11, 1620, 1740, 1640, 1640, 1710, 
12, 1640, 1650, 1670, 1650, 1620, 
13, 1670, 1650, 1690, 1660, 1690, 
14, 1670, 1700, 1690, 1660, 1710, 
15, 1640, 1610, 1630, 1650, 1620, 
16, 1640, 1670, 1660, 1640, 1600, 
17, 1660, 1670, 1630, 1660, 1750, 
18, 1650, 1620, 1660, 1630, 1700, 
19, 1680, 1760, 1630, 1620, 1710, 
20, 1670, 1680, 1630, 1640, 1640, 
21, 1690, 1660, 1630, 1630, 1670, 
22, 1670, 1620, 1700, 1630, 1640, 
23, 1650, 1700, 1700, 1670, 1650, 
24, 1640, 1680, 1690, 1630, 1620, 
mean, 1650.4, 1677.6, 1668.8, 1641.2, 1663.6
var, 729.0, 1210.6666666666667, 1335.9999999999998, 494.33333333333326, 1448.9999999999998

2017 Tournament:
Batch,
0, 1650, 1700, 1700, 1660, 1720, 
1, 1670, 1730, 1730, 1690, 1730, 
2, 1720, 1690, 1730, 1710, 1710, 
3, 1690, 1720, 1690, 1690, 1720, 
4, 1700, 1710, 1680, 1740, 1660, 
5, 1710, 1670, 1690, 1720, 1720, 
6, 1720, 1680, 1700, 1680, 1700, 
7, 1670, 1700, 1690, 1700, 1730, 
8, 1730, 1730, 1710, 1670, 1700, 
9, 1700, 1740, 1700, 1700, 1710, 
10, 1700, 1670, 1720, 1670, 1680, 
11, 1740, 1770, 1700, 1620, 1680, 
12, 1680, 1710, 1740, 1670, 1700, 
13, 1760, 1730, 1720, 1710, 1740, 
14, 1660, 1700, 1710, 1660, 1690, 
15, 1690, 1700, 1670, 1650, 1700, 
16, 1710, 1700, 1690, 1670, 1670, 
17, 1690, 1660, 1690, 1640, 1690, 
18, 1720, 1710, 1700, 1650, 1700, 
19, 1670, 1700, 1760, 1710, 1710, 
20, 1700, 1690, 1710, 1670, 1730, 
21, 1720, 1690, 1710, 1710, 1790, 
22, 1730, 1660, 1710, 1710, 1740, 
23, 1770, 1670, 1670, 1700, 1680, 
24, 1740, 1760, 1690, 1720, 1690, 
mean, 1705.6, 1703.6, 1704.4, 1684.8, 1707.6
var, 917.3333333333331, 823.9999999999999, 442.3333333333331, 850.9999999999999, 752.3333333333334

2018 Tournament:
Batch,
0, 1660, 1640, 1650, 1660, 1600, 
1, 1630, 1670, 1620, 1640, 1630, 
2, 1600, 1610, 1660, 1640, 1640, 
3, 1610, 1630, 1630, 1650, 1600, 
4, 1560, 1690, 1580, 1610, 1550, 
5, 1670, 1610, 1630, 1570, 1640, 
6, 1600, 1630, 1590, 1620, 1600, 
7, 1600, 1630, 1570, 1550, 1580, 
8, 1630, 1590, 1630, 1600, 1660, 
9, 1620, 1590, 1590, 1560, 1620, 
10, 1620, 1660, 1680, 1560, 1600, 
11, 1630, 1660, 1620, 1580, 1580, 
12, 1600, 1600, 1610, 1570, 1580, 
13, 1640, 1610, 1620, 1620, 1610, 
14, 1600, 1600, 1620, 1600, 1620, 
15, 1620, 1620, 1580, 1600, 1620, 
16, 1630, 1570, 1600, 1670, 1630, 
17, 1580, 1610, 1620, 1600, 1630, 
18, 1640, 1640, 1610, 1570, 1570, 
19, 1590, 1590, 1590, 1560, 1580, 
20, 1650, 1680, 1600, 1570, 1610, 
21, 1730, 1660, 1610, 1580, 1640, 
22, 1650, 1640, 1580, 1620, 1610, 
23, 1630, 1570, 1630, 1550, 1620, 
24, 1600, 1610, 1630, 1630, 1580, 
mean, 1623.6, 1624.4, 1614.0, 1599.2, 1608.0
var, 1149.0, 1075.6666666666665, 700.0, 1274.3333333333333, 700.0

2019 Tournament:
Batch,
0, 1730, 1800, 1730, 1740, 1760, 
1, 1800, 1740, 1710, 1700, 1720, 
2, 1720, 1760, 1770, 1700, 1740, 
3, 1750, 1740, 1690, 1740, 1720, 
4, 1740, 1730, 1750, 1710, 1730, 
5, 1800, 1790, 1710, 1770, 1690, 
