2013 Tournament:
Batch,
0, 1590, 1660, 1620, 1560, 1610, 
1, 1550, 1540, 1570, 1660, 1620, 
2, 1660, 1610, 1760, 1580, 1570, 
3, 1580, 1570, 1600, 1600, 1620, 
4, 1620, 1570, 1580, 1690, 1570, 
5, 1590, 1580, 1590, 1630, 1600, 
6, 1560, 1610, 1610, 1610, 1720, 
7, 1560, 1580, 1560, 1600, 1580, 
8, 1580, 1580, 1600, 1580, 1580, 
9, 1590, 1610, 1590, 1580, 1560, 
10, 1610, 1620, 1600, 1600, 1740, 
11, 1590, 1560, 1540, 1580, 1630, 
12, 1650, 1580, 1580, 1560, 1550, 
13, 1560, 1620, 1600, 1570, 1570, 
14, 1610, 1570, 1600, 1610, 1570, 
15, 1610, 1660, 1610, 1630, 1600, 
16, 1600, 1590, 1580, 1590, 1590, 
17, 1600, 1680, 1570, 1600, 1580, 
18, 1600, 1570, 1600, 1600, 1610, 
19, 1610, 1640, 1580, 1560, 1590, 
20, 1580, 1590, 1570, 1580, 1640, 
21, 1570, 1690, 1560, 1710, 1580, 
22, 1570, 1710, 1560, 1590, 1610, 
23, 1610, 1580, 1600, 1600, 1590, 
24, 1590, 1610, 1530, 1640, 1600, 
mean, 1593.6, 1607.2, 1590.4, 1604.4, 1603.2
var, 698.9999999999999, 1929.333333333333, 1737.3333333333333, 1450.6666666666667, 1955.9999999999998

2014 Tournament:
Batch,
0, 1420, 1440, 1420, 1490, 1440, 
1, 1570, 1510, 1370, 1390, 1400, 
2, 1430, 1360, 1460, 1520, 1460, 
3, 1480, 1410, 1400, 1400, 1450, 
4, 1400, 1380, 1390, 1380, 1430, 
5, 1370, 1500, 1460, 1320, 1440, 
6, 1430, 1470, 1380, 1390, 1490, 
7, 1440, 1390, 1380, 1610, 1320, 
8, 1660, 1420, 1470, 1490, 1570, 
9, 1540, 1490, 1320, 1460, 1630, 
10, 1330, 1530, 1360, 1420, 1430, 
11, 1360, 1370, 1430, 1540, 1380, 
12, 1410, 1490, 1550, 1560, 1400, 
13, 1390, 1390, 1480, 1460, 1500, 
14, 1350, 1380, 1390, 1370, 1520, 
15, 1350, 1470, 1410, 1430, 1380, 
16, 1340, 1410, 1410, 1480, 1520, 
17, 1430, 1400, 1350, 1350, 1450, 
18, 1690, 1420, 1400, 1480, 1550, 
19, 1330, 1380, 1630, 1560, 1380, 
20, 1500, 1480, 1430, 1410, 1370, 
21, 1460, 1490, 1380, 1420, 1390, 
22, 1490, 1440, 1550, 1370, 1360, 
23, 1620, 1380, 1390, 1400, 1340, 
24, 1360, 1350, 1470, 1600, 1370, 
mean, 1446.0, 1430.0, 1427.2, 1452.0, 1438.8
var, 10466.666666666666, 2833.3333333333335, 4921.0, 6291.666666666667, 5910.999999999999

2015 Tournament:
Batch,
0, 1740, 1690, 1740, 1690, 1730, 
