2013 Tournament:
Batch,
0, 2, 3, 0, 1, 1, 
1, 1, 1, 0, 1, 1, 
2, 1, 0, 1, 0, 1, 
3, 0, 2, 1, 1, 1, 
4, 0, 0, 1, 2, 0, 
5, 3, 2, 1, 0, 1, 
6, 3, 1, 1, 2, 1, 
7, 1, 0, 3, 0, 3, 
8, 2, 2, 3, 1, 0, 
9, 2, 3, 0, 1, 1, 
10, 2, 1, 0, 1, 3, 
11, 2, 1, 1, 0, 3, 
12, 0, 1, 1, 1, 1, 
13, 1, 2, 1, 1, 0, 
14, 1, 1, 2, 0, 2, 
15, 3, 0, 1, 1, 1, 
16, 0, 0, 2, 1, 1, 
17, 3, 1, 1, 0, 0, 
18, 0, 1, 1, 0, 1, 
19, 2, 1, 1, 0, 0, 
20, 0, 1, 0, 1, 1, 
21, 2, 2, 0, 0, 0, 
22, 1, 0, 4, 2, 0, 
23, 0, 1, 0, 0, 0, 
24, 1, 0, 0, 1, 0, 
mean, 1.32, 1.08, 1.04, 0.72, 0.92
var, 1.143333333333333, 0.8266666666666662, 1.1233333333333333, 0.46, 0.9099999999999997

2014 Tournament:
Batch,
0, 0, 0, 2, 0, 0, 
1, 0, 1, 0, 0, 0, 
2, 0, 0, 1, 0, 1, 
3, 1, 0, 0, 0, 0, 
4, 0, 0, 0, 0, 0, 
5, 1, 0, 0, 0, 0, 
6, 0, 0, 0, 1, 0, 
7, 1, 0, 1, 0, 0, 
8, 0, 0, 0, 0, 1, 
9, 1, 0, 0, 0, 0, 
10, 0, 0, 1, 0, 0, 
11, 0, 0, 2, 0, 0, 
12, 1, 0, 0, 0, 0, 
13, 0, 0, 0, 0, 0, 
14, 0, 1, 0, 0, 0, 
15, 0, 0, 0, 0, 0, 
16, 0, 0, 0, 1, 0, 
17, 0, 0, 0, 0, 0, 
18, 0, 0, 1, 0, 1, 
19, 0, 1, 0, 0, 1, 
20, 1, 0, 0, 1, 0, 
21, 1, 0, 0, 0, 0, 
22, 0, 0, 0, 0, 0, 
23, 0, 0, 0, 1, 0, 
24, 1, 0, 0, 0, 0, 
mean, 0.32, 0.12, 0.32, 0.16, 0.16
var, 0.22666666666666657, 0.11000000000000003, 0.39333333333333304, 0.13999999999999999, 0.13999999999999999

2015 Tournament:
Batch,
0, 0, 1, 1, 0, 0, 
1, 0, 0, 0, 0, 0, 
2, 0, 0, 0, 0, 0, 
3, 0, 0, 0, 0, 0, 
4, 0, 0, 0, 0, 0, 
5, 0, 0, 0, 0, 0, 
6, 0, 0, 0, 0, 0, 
7, 0, 0, 0, 0, 0, 
8, 0, 0, 0, 0, 0, 
9, 0, 0, 0, 0, 0, 
10, 0, 0, 0, 0, 1, 
11, 0, 0, 0, 0, 1, 
12, 0, 0, 0, 0, 0, 
13, 0, 0, 0, 0, 0, 
14, 0, 0, 0, 0, 0, 
15, 0, 0, 0, 1, 0, 
16, 1, 0, 0, 0, 0, 
17, 0, 0, 0, 1, 1, 
18, 0, 0, 0, 0, 0, 
19, 0, 0, 0, 0, 0, 
20, 0, 0, 1, 0, 0, 
21, 0, 0, 1, 0, 0, 
22, 0, 0, 0, 0, 0, 
23, 0, 0, 0, 0, 0, 
24, 0, 0, 0, 0, 0, 
mean, 0.04, 0.04, 0.12, 0.08, 0.12
var, 0.040000000000000015, 0.04000000000000004, 0.10999999999999999, 0.07666666666666666, 0.11000000000000006

2016 Tournament:
Batch,
0, 1, 2, 1, 3, 1, 
1, 3, 2, 2, 3, 1, 
2, 1, 1, 6, 0, 0, 
3, 0, 2, 3, 0, 1, 
4, 2, 4, 4, 3, 1, 
5, 4, 3, 3, 2, 1, 
6, 0, 3, 0, 2, 1, 
7, 2, 0, 4, 1, 0, 
8, 1, 0, 3, 5, 2, 
9, 1, 1, 1, 0, 0, 
10, 2, 4, 0, 2, 0, 
11, 1, 2, 4, 1, 1, 
12, 1, 3, 2, 3, 2, 
13, 0, 3, 5, 1, 1, 
14, 0, 2, 0, 0, 1, 
15, 1, 3, 3, 0, 0, 
16, 0, 1, 2, 2, 2, 
17, 2, 4, 1, 1, 2, 
18, 0, 3, 2, 1, 2, 
19, 1, 3, 1, 0, 2, 
20, 1, 1, 3, 0, 3, 
21, 2, 1, 0, 3, 0, 
22, 3, 7, 0, 0, 1, 
23, 1, 2, 1, 2, 1, 
24, 2, 1, 1, 2, 1, 
mean, 1.28, 2.32, 2.08, 1.48, 1.08
var, 1.1266666666666665, 2.3099999999999996, 2.8266666666666667, 1.8433333333333335, 0.6599999999999998

2017 Tournament:
Batch,
0, 5, 4, 2, 1, 3, 
1, 7, 5, 5, 2, 12, 
2, 4, 2, 4, 6, 6, 
3, 4, 2, 3, 4, 3, 
4, 3, 2, 4, 1, 2, 
5, 5, 7, 7, 3, 8, 
6, 7, 4, 6, 3, 4, 
7, 5, 7, 6, 4, 6, 
8, 4, 8, 2, 3, 3, 
9, 10, 7, 7, 2, 6, 
10, 8, 7, 4, 5, 4, 
11, 7, 5, 9, 4, 6, 
12, 2, 7, 9, 6, 4, 
13, 6, 3, 8, 3, 4, 
14, 2, 5, 5, 1, 3, 
15, 4, 5, 7, 3, 5, 
16, 5, 6, 7, 2, 5, 
17, 9, 5, 2, 4, 6, 
18, 3, 3, 7, 1, 3, 
19, 4, 5, 3, 4, 4, 
20, 1, 7, 6, 2, 3, 
21, 4, 3, 7, 3, 9, 
22, 5, 6, 4, 2, 5, 
23, 1, 9, 8, 4, 4, 
24, 5, 7, 12, 2, 2, 
mean, 4.8, 5.24, 5.76, 3.0, 4.8
var, 5.250000000000001, 3.94, 6.273333333333333, 2.0833333333333335, 5.25

2018 Tournament:
Batch,
0, 9, 8, 5, 2, 1, 
1, 13, 9, 5, 3, 1, 
2, 4, 12, 1, 2, 3, 
3, 12, 8, 8, 4, 5, 
4, 8, 8, 5, 5, 1, 
5, 7, 8, 6, 4, 5, 
6, 5, 12, 3, 5, 7, 
7, 8, 7, 3, 4, 5, 
8, 4, 5, 7, 6, 4, 
9, 5, 7, 4, 6, 7, 
10, 7, 5, 6, 3, 6, 
11, 10, 7, 2, 6, 2, 
12, 5, 11, 6, 3, 1, 
13, 6, 9, 4, 5, 3, 
14, 9, 10, 8, 0, 3, 
15, 9, 5, 6, 4, 6, 
16, 12, 5, 3, 8, 1, 
17, 6, 13, 6, 3, 2, 
18, 8, 5, 4, 3, 2, 
19, 9, 13, 3, 2, 3, 
20, 7, 8, 6, 3, 3, 
21, 11, 9, 1, 9, 3, 
22, 7, 7, 7, 2, 2, 
23, 2, 16, 7, 3, 5, 
24, 8, 8, 3, 3, 3, 
mean, 7.64, 8.6, 4.76, 3.92, 3.36
var, 7.406666666666669, 8.416666666666666, 4.106666666666666, 3.9933333333333336, 3.6566666666666645

2019 Tournament:
Batch,
0, 1, 1, 1, 2, 0, 
1, 1, 1, 0, 1, 1, 
2, 1, 0, 1, 0, 0, 
3, 4, 1, 0, 1, 0, 
4, 4, 1, 1, 1, 0, 
5, 2, 1, 1, 2, 1, 
6, 1, 1, 1, 1, 1, 
7, 2, 0, 1, 0, 0, 
8, 4, 3, 0, 2, 1, 
9, 2, 1, 2, 2, 2, 
10, 2, 2, 2, 0, 1, 
11, 0, 1, 0, 0, 1, 
12, 2, 0, 2, 1, 1, 
13, 1, 3, 0, 1, 0, 
14, 5, 1, 3, 1, 1, 
15, 2, 2, 0, 0, 1, 
16, 1, 0, 0, 0, 0, 
17, 0, 0, 1, 1, 1, 
18, 1, 1, 0, 1, 1, 
19, 3, 1, 1, 1, 0, 
20, 0, 1, 1, 1, 0, 
21, 4, 1, 2, 1, 1, 
22, 2, 0, 1, 1, 0, 
23, 1, 1, 1, 1, 0, 
24, 2, 2, 0, 0, 0, 
mean, 1.92, 1.04, 0.88, 0.88, 0.56
var, 1.91, 0.7066666666666667, 0.6933333333333334, 0.4433333333333335, 0.34

